ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
10;VRbio;2;2022-03-02_15-13-00;MWD;1;2;6,467291;22,15424;26,27997;15,69;4,13
10;VRbio;2;2022-03-02_15-13-00;TP;1;2;30,29138;33,17466;36,38073;2,88;3,21
10;VRbio;2;2022-03-02_15-13-00;MWD;2;1;40,39964;42,3989;44,41036;2,00;2,01
10;VRbio;2;2022-03-02_15-13-00;TP;2;4;48,46458;50,73248;56,43009;2,27;5,70
10;VRbio;2;2022-03-02_15-13-00;MWD;3;8;60,44874;64,04632;80,53238;3,60;16,49
10;VRbio;2;2022-03-02_15-13-00;TP;3;1;84,55476;86,43129;88,10802;1,88;1,68
10;VRbio;2;2022-03-02_15-13-00;MWD;4;4;92,11822;95,07581;102,2479;2,96;7,17
10;VRbio;2;2022-03-02_15-13-00;TP;4;8;106,2688;108,0338;121,3479;1,76;13,31
10;VRbio;2;2022-03-02_15-13-00;MWD;5;2;125,3674;127,9827;132,1816;2,62;4,20
10;VRbio;2;2022-03-02_15-13-00;TP;5;4;136,2035;137,9256;143,6763;1,72;5,75
10;VRbio;2;2022-03-02_15-13-00;MWD;6;1;147,6958;149,4278;152,5004;1,73;3,07
10;VRbio;2;2022-03-02_15-13-00;TP;6;2;156,5213;157,9424;161,079;1,42;3,14
10;VRbio;2;2022-03-02_15-13-00;MWD;7;8;165,1007;167,1432;183,2504;2,04;16,11
10;VRbio;2;2022-03-02_15-13-00;TP;7;1;187,272;188,3331;189,7081;1,06;1,38
10;VRbio;2;2022-03-02_15-13-00;MWD;8;4;193,7263;196,543;205,5793;2,82;9,04
10;VRbio;2;2022-03-02_15-13-00;TP;8;8;209,6001;211,4433;224,2333;1,84;12,79
10;VRbio;2;2022-03-02_15-13-00;MWD;9;2;228,2535;229,3935;233,3474;1,14;3,95
10;VRbio;2;2022-03-02_15-13-00;TP;9;4;237,3586;239,0107;245,892;1,65;6,88
10;VRbio;2;2022-03-02_15-13-00;MWD;10;4;249,9113;251,5093;258,7477;1,60;7,24
10;VRbio;2;2022-03-02_15-13-00;TP;10;1;262,7688;263,975;265,7621;1,21;1,79
10;VRbio;2;2022-03-02_15-13-00;MWD;11;8;269,7823;271,6149;288,9276;1,83;17,31
10;VRbio;2;2022-03-02_15-13-00;TP;11;8;292,9492;294,4464;307,3473;1,50;12,90
10;VRbio;2;2022-03-02_15-13-00;MWD;12;1;311,3679;313,3783;316,6976;2,01;3,32
10;VRbio;2;2022-03-02_15-13-00;TP;12;2;320,7173;322,3491;325,9002;1,63;3,55
10;VRbio;2;2022-03-02_15-13-00;MWD;13;1;329,9216;332,3;335,2824;2,38;2,98
10;VRbio;2;2022-03-02_15-13-00;TP;13;4;339,3035;341,0586;347,4474;1,76;6,39
10;VRbio;2;2022-03-02_15-13-00;MWD;14;2;351,4668;353,3436;358,4264;1,88;5,08
10;VRbio;2;2022-03-02_15-13-00;TP;14;1;362,4474;363,3422;365,0841;0,89;1,74
10;VRbio;2;2022-03-02_15-13-00;MWD;15;8;369,104;371,0927;388,484;1,99;17,39
10;VRbio;2;2022-03-02_15-13-00;TP;15;2;392,5053;393,6792;397,1641;1,17;3,48
10;VRbio;2;2022-03-02_15-13-00;MWD;16;4;401,1837;403,4182;409,7173;2,23;6,30
10;VRbio;2;2022-03-02_15-13-00;TP;16;8;413,7393;415,1479;427,9148;1,41;12,77
10;VRbio;2;2022-03-02_15-13-00;MWD;17;4;431,9337;433,8329;443,1935;1,90;9,36
10;VRbio;2;2022-03-02_15-13-00;TP;17;4;447,2149;449,8517;456,1253;2,64;6,27
10;VRbio;2;2022-03-02_15-13-00;MWD;18;1;460,1386;461,7811;464,3838;1,64;2,60
10;VRbio;2;2022-03-02_15-13-00;TP;18;2;468,4044;470,3256;474,0117;1,92;3,69
10;VRbio;2;2022-03-02_15-13-00;MWD;19;2;478,043;479,5959;483,7635;1,55;4,17
10;VRbio;2;2022-03-02_15-13-00;TP;19;1;487,7839;488,7784;490,1417;0,99;1,36
10;VRbio;2;2022-03-02_15-13-00;MWD;20;8;494,1596;495,8256;513,4177;1,67;17,59
10;VRbio;2;2022-03-02_15-13-00;TP;20;8;517,4402;519,4833;531,4473;2,04;11,96
