ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
23;VRbio;1;2022-03-05_12-19-50;TP;1;4;6,470189;13,40729;17,28203;6,94;3,87
23;VRbio;1;2022-03-05_12-19-50;MWD;1;2;21,30257;28,88818;30,76379;7,59;1,88
23;VRbio;1;2022-03-05_12-19-50;TP;2;8;34,7838;37,90128;45,61981;3,12;7,72
23;VRbio;1;2022-03-05_12-19-50;MWD;2;8;49,63951;54,76677;60,53077;5,13;5,76
23;VRbio;1;2022-03-05_12-19-50;TP;3;2;64,55272;67,8141;69,9355;3,26;2,12
23;VRbio;1;2022-03-05_12-19-50;MWD;3;1;73,95658;77,41958;78,50291;3,46;1,08
23;VRbio;1;2022-03-05_12-19-50;TP;4;1;82,52437;84,83707;85,88747;2,31;1,05
23;VRbio;1;2022-03-05_12-19-50;MWD;4;4;89,90723;94,29696;97,68128;4,39;3,38
23;VRbio;1;2022-03-05_12-19-50;TP;5;2;101,7031;104,6492;106,8523;2,95;2,20
23;VRbio;1;2022-03-05_12-19-50;MWD;5;4;110,8723;112,952;115,4856;2,08;2,53
23;VRbio;1;2022-03-05_12-19-50;TP;6;4;119,5074;121,6857;126,0531;2,18;4,37
23;VRbio;1;2022-03-05_12-19-50;MWD;6;1;130,0733;132,5869;133,5921;2,51;1,01
23;VRbio;1;2022-03-05_12-19-50;TP;7;8;137,6136;139,5686;146,2037;1,96;6,64
23;VRbio;1;2022-03-05_12-19-50;MWD;7;2;150,2244;153,5864;155,9621;3,36;2,38
23;VRbio;1;2022-03-05_12-19-50;TP;8;1;159,9758;162,0647;163,2489;2,09;1,18
23;VRbio;1;2022-03-05_12-19-50;MWD;8;8;167,2695;170,1514;175,8699;2,88;5,72
23;VRbio;1;2022-03-05_12-19-50;TP;9;1;179,8912;181,3003;182,4046;1,41;1,10
23;VRbio;1;2022-03-05_12-19-50;MWD;9;2;186,4264;189,017;191,1371;2,59;2,12
23;VRbio;1;2022-03-05_12-19-50;TP;10;4;195,1493;197,3163;201,2481;2,17;3,93
23;VRbio;1;2022-03-05_12-19-50;MWD;10;1;205,2809;207,5365;208,5873;2,26;1,05
23;VRbio;1;2022-03-05_12-19-50;TP;11;8;212,5979;214,6297;221,5666;2,03;6,94
23;VRbio;1;2022-03-05_12-19-50;MWD;11;8;225,5882;227,4856;232,6015;1,90;5,12
23;VRbio;1;2022-03-05_12-19-50;TP;12;2;236,6228;240,9797;243,2802;4,36;2,30
23;VRbio;1;2022-03-05_12-19-50;MWD;12;4;247,3006;249,6697;252,3952;2,37;2,73
23;VRbio;1;2022-03-05_12-19-50;TP;13;1;256,4158;257,8688;258,8849;1,45;1,02
23;VRbio;1;2022-03-05_12-19-50;MWD;13;4;262,9048;264,515;267,8197;1,61;3,30
23;VRbio;1;2022-03-05_12-19-50;TP;14;4;271,8524;273,4715;277,6812;1,62;4,21
23;VRbio;1;2022-03-05_12-19-50;MWD;14;8;281,7034;283,6475;289,2211;1,94;5,57
23;VRbio;1;2022-03-05_12-19-50;TP;15;2;293,2424;295,0526;297,7671;1,81;2,71
23;VRbio;1;2022-03-05_12-19-50;MWD;15;1;301,7981;303,7305;304,8704;1,93;1,14
23;VRbio;1;2022-03-05_12-19-50;TP;16;8;308,8818;310,4797;318,0526;1,60;7,57
23;VRbio;1;2022-03-05_12-19-50;MWD;16;2;322,0723;324,5957;327,0532;2,52;2,46
23;VRbio;1;2022-03-05_12-19-50;TP;17;8;331,0741;332,8957;340,603;1,82;7,71
23;VRbio;1;2022-03-05_12-19-50;MWD;17;2;344,6234;346,8689;349,3037;2,25;2,43
23;VRbio;1;2022-03-05_12-19-50;TP;18;1;353,3249;355,9483;356,9998;2,62;1,05
23;VRbio;1;2022-03-05_12-19-50;MWD;18;4;361,0198;363,1211;366,3818;2,10;3,26
23;VRbio;1;2022-03-05_12-19-50;TP;19;4;370,4036;372,3357;376,4642;1,93;4,13
23;VRbio;1;2022-03-05_12-19-50;MWD;19;1;380,4781;382,2977;383,3043;1,82;1,01
23;VRbio;1;2022-03-05_12-19-50;TP;20;2;387,3256;388,6662;391,3356;1,34;2,67
23;VRbio;1;2022-03-05_12-19-50;MWD;20;8;395,356;397,5681;403,5547;2,21;5,99
