ID;Bedingung;Block;Frame;Framerate;Position_x;Position_y;Position_z;Rotation_x;Rotation_y;Rotation_z;Timestamp
12;VRslow;1;0;0,3333333;17,87312;13,41474;31,88;9,768656;270;8,663347E-07;4,169599
12;VRslow;1;1;0,0753899;17,94496;13,39854;31,85036;8,783859;270,6097;0,1146283;4,192478
12;VRslow;1;2;0,0065705;18,01236;13,38303;31,81709;7,918383;270,7352;0,1473474;4,198466
12;VRslow;1;3;0,0066933;18,07501;13,36835;31,78488;7,129269;270,7628;0,1648363;4,205085
12;VRslow;1;4;0,0112425;18,13338;13,35449;31,75412;6,40535;270,729;0,1766775;4,2164
12;VRslow;1;5;0,01136;18,18767;13,34142;31,72471;5,744754;270,6336;0,1826255;4,227784
12;VRslow;1;6;0,0121193;18,23812;13,32907;31,69643;5,144958;270,4737;0,182528;4,239933
12;VRslow;1;7;0,0205624;18,28505;13,31744;31,66922;4,597857;270,2544;0,1744125;4,26057
12;VRslow;1;8;0,0114274;18,32877;13,30648;31,64221;4,098271;269,9285;0,1418663;4,271844
12;VRslow;1;9;0,010877;18,3695;13,29623;31,61619;3,635282;269,5752;0,1002449;4,28271
12;VRslow;1;10;0,0111616;18,40746;13,2867;31,59124;3,206733;269,2019;0,05160284;4,293873
12;VRslow;1;11;0,0111874;18,44279;13,2778;31,56735;2,8124;268,8153;-0,00177799;4,305085
12;VRslow;1;12;0,0109347;18,47558;13,2695;31,54459;2,451768;268,4179;359,9436;4,316011
12;VRslow;1;13;0,0124131;18,50616;13,26169;31,52285;2,124233;268,0134;359,8933;4,328502
12;VRslow;1;14;0,0218583;18,53468;13,25428;31,50211;1,830063;267,604;359,8492;4,350574
12;VRslow;1;15;0,0115725;18,56136;13,24692;31,48133;1,586547;267,1335;359,8185;4,361941
12;VRslow;1;16;0,0118864;18,58623;13,23989;31,46158;1,369643;266,6723;359,8038;4,373772
12;VRslow;1;17;0,0098842;18,60949;13,23318;31,44279;1,179805;266,2153;359,8021;4,383615
12;VRslow;1;18;0,0108345;18,63124;13,22681;31,42482;1,016389;265,7615;359,8115;4,394464
12;VRslow;1;19;0,0112394;18,65154;13,22074;31,40764;0,875861;265,3121;359,8246;4,405715
