ID;Bedingung;Block;Frame;Framerate;Position_x;Position_y;Position_z;Rotation_x;Rotation_y;Rotation_z;Timestamp
7;VRbio;2;0;0,3333333;19,09295;9,198832;40,74278;350,5308;348,6481;0,2472161;3,298096
7;VRbio;2;1;0,0664984;19,04444;11,19238;38,11676;48,45228;3,334616;66,76056;3,314248
7;VRbio;2;2;0,0082206;19,01455;11,23716;38,08547;48,05394;3,981979;66,0084;3,321778
7;VRbio;2;3;0,0099591;18,97976;11,28138;38,05624;47,76348;4,877164;65,54475;3,331693
7;VRbio;2;4;0,0113372;18,94404;11,32493;38,02725;47,55596;5,776977;65,26428;3,343043
7;VRbio;2;5;0,0117017;18,90854;11,36791;38,00173;47,78366;6,127364;64,70791;3,354751
7;VRbio;2;6;0,0226443;18,85126;11,4728;37,9589;50,6462;3,460294;61,0099;3,377622
7;VRbio;2;7;0,0103839;18,82618;11,53251;37,94135;52,99515;0,4244773;58,00556;3,38777
7;VRbio;2;8;0,0135572;18,80243;11,58982;37,92234;55,00381;356,5285;54,61421;3,401374
7;VRbio;2;9;0,0090325;18,77673;11,64638;37,89973;56,75771;351,3828;50,95287;3,410329
7;VRbio;2;10;0,0105452;18,74633;11,69716;37,86863;57,60724;346,6763;48,29526;3,420923
7;VRbio;2;11;0,0115939;18,71468;11,74369;37,83448;57,99664;342,3622;46,02287;3,4327
7;VRbio;2;12;0,0115137;18,67976;11,78477;37,79438;58,07996;337,6217;44,12035;3,443995
7;VRbio;2;13;0,0220764;18,6052;11,86466;37,72212;59,08976;327,7523;39,04141;3,46658
7;VRbio;2;14;0,0104043;18,56345;11,90277;37,68715;60,09498;321,7879;35,4062;3,476466
7;VRbio;2;15;0,0118854;18,51702;11,94016;37,65289;61,46598;315,6666;31,328;3,48838
7;VRbio;2;16;0,0100323;18,46461;11,97609;37,61228;62,67733;310,6185;28,10572;3,500834
7;VRbio;2;17;0,0119416;18,41142;12,01004;37,56619;63,36912;306,2515;25,35411;3,510329
7;VRbio;2;18;0,0223544;18,30015;12,07488;37,44662;63,67807;300,5195;22,17483;3,532922
7;VRbio;2;19;0,0107937;18,24889;12,11017;37,37634;63,11264;297,6697;19,97701;3,543491
7;VRbio;2;20;0,0108474;18,19835;12,14557;37,30624;62,55597;294,3865;17,07079;3,554313
7;VRbio;2;21;0,0112661;18,14846;12,1851;37,23212;61,94942;291,4373;14,01277;3,565559
7;VRbio;2;22;0,0110269;18,0998;12,22476;37,15802;61,25307;288,9792;11,36278;3,576599
7;VRbio;2;23;0,0114695;18,05221;12,26302;37,07735;60,54855;287,4352;9,085421;3,588075
7;VRbio;2;24;0,0108737;18,00333;12,30126;36,99719;60,10092;286,0702;6,935519;3,599011
7;VRbio;2;25;0,0114152;17,96062;12,33627;36,91483;59,20797;285,5858;5,524418;3,61037
7;VRbio;2;26;0,0109028;17,92032;12,37118;36,83395;58,44771;284,9137;3,805413;3,621263
7;VRbio;2;27;0,01105;17,87697;12,40742;36,7561;58,24239;283,9534;1,716213;3,632307
7;VRbio;2;28;0,011332;17,83415;12,44485;36,67947;58,49888;283,2888;359,7859;3,643643
7;VRbio;2;29;0,0110828;17,79255;12,4839;36,60636;58,99111;282,3868;357,7422;3,654744
7;VRbio;2;30;0,0116915;17,75279;12,52375;36,53743;59,76962;281,0872;355,4168;3,666433
7;VRbio;2;31;0,0115717;17,71396;12,56431;36,46957;60,53362;279,6461;353,1113;3,678002
7;VRbio;2;32;0,0214307;17,64739;12,64603;36,33561;61,74927;277,8134;349,9535;3,699593
7;VRbio;2;33;0,0116961;17,61995;12,68772;36,26856;61,95682;277,1763;348,8997;3,711098
7;VRbio;2;34;0,0107885;17,59597;12,73055;36,2056;62,04712;276,3116;347,6867;3,721925
7;VRbio;2;35;0,0111274;17,54272;12,79279;36,17862;61,93513;275,9263;347,1428;3,733057
7;VRbio;2;36;0,0121063;17,52407;12,83401;36,11917;61,7753;275,3816;346,4649;3,745131
7;VRbio;2;37;0,0101431;17,50889;12,87452;36,06436;61,67583;274,7767;345,8538;3,755257
7;VRbio;2;38;0,0111348;17,4935;12,91385;36,01123;61,6847;274,1259;345,2581;3,766512
7;VRbio;2;39;0,0113561;17,48062;12,95185;35,96316;61,85887;273,4329;344,8;3,77775
7;VRbio;2;40;0,0125854;17,46893;12,98987;35,9186;62,1226;272,5352;344,2072;3,790368
7;VRbio;2;41;0,0100214;17,45804;13,0275;35,87494;62,33049;271,7324;343,7371;3,800414
7;VRbio;2;42;0,0226417;17,44366;13,09987;35,79538;62,61172;270,7026;343,6091;3,823184
7;VRbio;2;43;0,0109787;17,44073;13,13373;35,75882;62,61649;270,5278;343,9839;3,834011
7;VRbio;2;44;0,0108263;17,43899;13,16635;35,724;62,65606;270,4056;344,4097;3,844833
7;VRbio;2;45;0,0111825;17,43671;13,19861;35,69005;62,80941;270,1347;344,6465;3,856013
7;VRbio;2;46;0,0114293;17,43594;13,22951;35,6592;63,09798;269,9883;345,0579;3,867463
7;VRbio;2;47;0,0222035;17,43811;13,28977;35,59896;63,60069;270,0581;346,1821;3,889762
7;VRbio;2;48;0,0131793;17,44151;13,31893;35,57018;63,80115;270,2133;346,8312;3,902912
7;VRbio;2;49;0,0091395;17,44592;13,3475;35,54247;63,99171;270,3176;347,382;3,912025
7;VRbio;2;50;0,0110672;17,4509;13,37593;35,5153;64,18387;270,4118;347,9032;3,923041
7;VRbio;2;51;0,0117185;17,45589;13,40547;35,48838;64,36879;270,7035;348,5932;3,934727
7;VRbio;2;52;0,0108427;17,43379;13,4658;35,45916;64,90865;271,41;349,8635;3,945909
7;VRbio;2;53;0,0120322;17,40977;13,53711;35,42164;65,388;273,3935;352,3702;3,957616
7;VRbio;2;54;0,0102527;17,37218;13,65985;35,34727;67,41596;282,1201;0,689535;3,967913
7;VRbio;2;55;0,0111007;17,35913;13,71164;35,31284;65,536;282,5363;0,7705072;3,978971
7;VRbio;2;56;0,0112264;17,36004;13,75066;35,28101;63,28267;281,9014;359,7234;3,99021
7;VRbio;2;57;0,0117291;17,37093;13,78864;35,24845;60,88987;280,9673;358,1276;4,001923
7;VRbio;2;58;0,0224213;17,37831;13,82687;35,26577;58,73756;281,9849;357,9641;4,024454
7;VRbio;2;59;0,0126398;17,3905;13,88091;35,21974;58,53989;283,9408;359,6169;4,036997
7;VRbio;2;60;0,010836;17,40031;13,93313;35,17436;58,62498;285,9572;1,363268;4,047802
7;VRbio;2;61;0,011555;17,41056;13,98418;35,13095;58,07912;287,8143;3,115886;4,059382
7;VRbio;2;62;0,0121284;17,42726;14,0309;35,0877;57,36376;289,772;4,896655;4,071663
7;VRbio;2;63;0,0113712;17,44556;14,07241;35,04699;56,92178;291,351;6,067537;4,082949
7;VRbio;2;64;0,0110592;17,46506;14,1096;35,00845;56,64018;292,5406;6,759248;4,093949
7;VRbio;2;65;0,0112068;17,48417;14,14581;34,97014;56,35636;293,6881;7,434651;4,105154
