ID;Bedingung;Block;Frame;Framerate;Position;Rotation;Timestamp
1;VRslow;4;0;0,3333333;(18.2, 11.8, 31.9);(0.0, 270.0, 0.0);3,426292
1;VRslow;4;1;0,083204;(18.2, 11.9, 31.8);(359.7, 269.0, 0.0);3,453909
1;VRslow;4;2;0,006535;(18.3, 12.0, 31.8);(359.4, 267.7, 0.1);3,459357
1;VRslow;4;3;0,0127286;(18.3, 12.1, 31.7);(359.1, 266.6, 0.1);3,472312
1;VRslow;4;4;0,0110304;(18.3, 12.2, 31.7);(358.9, 265.8, 0.1);3,483335
1;VRslow;4;5;0,0113442;(18.3, 12.3, 31.6);(358.6, 265.2, 0.2);3,494581
1;VRslow;4;6;0,0120808;(18.3, 12.4, 31.6);(358.3, 264.7, 0.2);3,506655
1;VRslow;4;7;0,0099167;(18.4, 12.5, 31.6);(358.1, 264.4, 0.2);3,516562
1;VRslow;4;8;0,0112848;(18.4, 12.5, 31.5);(357.8, 264.2, 0.2);3,527873
1;VRslow;4;9;0,0122162;(18.4, 12.6, 31.5);(357.6, 264.1, 0.3);3,540171
1;VRslow;4;10;0,0105358;(18.4, 12.7, 31.5);(357.4, 264.1, 0.3);3,55064
1;VRslow;4;11;0,0106711;(18.4, 12.7, 31.5);(357.2, 264.2, 0.3);3,561304
1;VRslow;4;12;0,0120509;(18.4, 12.8, 31.5);(357.0, 264.4, 0.3);3,573334
1;VRslow;4;13;0,0103187;(18.4, 12.8, 31.5);(356.9, 264.6, 0.3);3,583639
1;VRslow;4;14;0,0110731;(18.4, 12.9, 31.5);(356.7, 264.9, 0.2);3,594707
1;VRslow;4;15;0,0113153;(18.5, 12.9, 31.4);(356.6, 265.2, 0.2);3,606062
1;VRslow;4;16;0,0112024;(18.5, 13.0, 31.4);(356.4, 265.6, 0.2);3,61726
1;VRslow;4;17;0,0111024;(18.5, 13.0, 31.4);(356.3, 266.0, 0.1);3,628357
1;VRslow;4;18;0,0113536;(18.5, 13.0, 31.4);(356.2, 266.5, 0.0);3,639703
1;VRslow;4;19;0,01137;(18.5, 13.1, 31.4);(356.1, 267.0, 359.9);3,651101
1;VRslow;4;20;0,0108102;(18.5, 13.1, 31.4);(356.0, 267.5, 359.9);3,661959
1;VRslow;4;21;0,0111105;(18.5, 13.1, 31.4);(355.9, 268.1, 359.8);3,672982
1;VRslow;4;22;0,0112301;(18.5, 13.2, 31.4);(355.8, 268.7, 359.7);3,684252
1;VRslow;4;23;0,0107519;(18.5, 13.2, 31.4);(355.8, 269.3, 359.6);3,694946
