ID;Bedingung;Block;Frame;Framerate;Position;Rotation;Timestamp
2;VRbio;6;0;0,3333333;(19.4, 13.1, 31.9);(350.9, 286.4, 359.4);3,280095
2;VRbio;6;1;0,0706542;(19.4, 13.0, 31.6);(354.2, 263.3, 2.0);3,301494
2;VRbio;6;2;0,0063084;(19.4, 13.0, 31.5);(354.5, 261.5, 2.5);3,306854
2;VRbio;6;3;0,0091044;(19.4, 13.0, 31.5);(354.6, 260.7, 2.6);3,316247
2;VRbio;6;4;0,0108598;(19.4, 13.0, 31.5);(354.8, 259.8, 2.8);3,327014
2;VRbio;6;5;0,0112819;(19.4, 13.0, 31.5);(354.9, 259.0, 2.9);3,338259
2;VRbio;6;6;0,0109815;(19.4, 13.0, 31.5);(355.1, 258.2, 3.1);3,349298
2;VRbio;6;7;0,0118303;(19.4, 13.0, 31.5);(355.2, 257.4, 3.4);3,361154
2;VRbio;6;8;0,010575;(19.4, 13.0, 31.4);(355.3, 256.6, 3.6);3,371747
2;VRbio;6;9;0,0111216;(19.4, 13.0, 31.4);(355.5, 256.0, 3.7);3,382893
2;VRbio;6;10;0,0111191;(19.4, 13.0, 31.4);(355.7, 255.3, 3.9);3,393949
2;VRbio;6;11;0,0134565;(19.4, 13.0, 31.4);(355.9, 254.7, 4.1);3,407412
2;VRbio;6;12;0,0097504;(19.3, 13.0, 31.4);(356.1, 254.2, 4.2);3,417085
2;VRbio;6;13;0,0118265;(19.3, 13.0, 31.4);(356.2, 253.8, 4.3);3,428952
2;VRbio;6;14;0,0096677;(19.3, 13.0, 31.4);(356.3, 253.4, 4.4);3,43859
2;VRbio;6;15;0,0111411;(19.3, 13.0, 31.3);(356.5, 253.0, 4.5);3,449729
2;VRbio;6;16;0,0126284;(19.3, 13.0, 31.3);(356.6, 252.6, 4.6);3,46241
2;VRbio;6;17;0,0095055;(19.3, 13.0, 31.3);(356.7, 252.3, 4.6);3,471881
2;VRbio;6;18;0,0112342;(19.3, 13.0, 31.3);(356.9, 252.0, 4.7);3,483147
2;VRbio;6;19;0,0115153;(19.3, 13.0, 31.3);(357.0, 251.8, 4.7);3,494746
2;VRbio;6;20;0,0109736;(19.3, 13.0, 31.3);(357.1, 251.5, 4.7);3,505606
2;VRbio;6;21;0,0119642;(19.3, 13.0, 31.3);(357.2, 251.3, 4.7);3,51756
2;VRbio;6;22;0,0105814;(19.3, 13.0, 31.3);(357.3, 251.1, 4.7);3,528167
2;VRbio;6;23;0,0108069;(19.3, 13.0, 31.3);(357.5, 250.9, 4.6);3,538949
2;VRbio;6;24;0,0113337;(19.3, 13.0, 31.3);(357.7, 250.7, 4.6);3,550273
2;VRbio;6;25;0,0112234;(19.3, 13.0, 31.3);(357.9, 250.6, 4.6);3,561489
2;VRbio;6;26;0,0115852;(19.3, 13.0, 31.3);(358.2, 250.5, 4.5);3,573125
2;VRbio;6;27;0,0107232;(19.3, 13.0, 31.3);(358.5, 250.4, 4.5);3,58386
2;VRbio;6;28;0,011435;(19.2, 13.0, 31.3);(358.9, 250.3, 4.5);3,595277
2;VRbio;6;29;0,0107734;(19.2, 13.0, 31.3);(359.3, 250.3, 4.4);3,606023
2;VRbio;6;30;0,0110062;(19.2, 13.0, 31.3);(359.7, 250.2, 4.3);3,617012
