ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
13;VRslow;4;2022-03-03_12-28-27;TP;1;1;6,452371;7,720604;9,054768;1,27;1,33
13;VRslow;4;2022-03-03_12-28-27;MWD;1;8;13,07551;13,91364;19,82216;0,84;5,91
13;VRslow;4;2022-03-03_12-28-27;TP;2;4;23,8437;24,50386;28,97059;0,66;4,47
13;VRslow;4;2022-03-03_12-28-27;MWD;2;1;32,99125;33,57263;34,88063;0,58;1,31
13;VRslow;4;2022-03-03_12-28-27;TP;3;8;38,89701;39,40305;48,38332;0,51;8,98
13;VRslow;4;2022-03-03_12-28-27;MWD;3;2;52,40546;53,11998;56,01375;0,71;2,89
13;VRslow;4;2022-03-03_12-28-27;TP;4;2;60,03334;60,65439;61,7539;0,62;1,10
13;VRslow;4;2022-03-03_12-28-27;MWD;4;4;65,77404;66,61433;72,10529;0,84;5,49
13;VRslow;4;2022-03-03_12-28-27;TP;5;4;76,11749;76,85543;81,2561;0,74;4,40
13;VRslow;4;2022-03-03_12-28-27;MWD;5;8;85,27749;86,0479;92,98043;0,77;6,93
13;VRslow;4;2022-03-03_12-28-27;TP;6;1;96,99389;97,59889;98,50237;0,61;0,90
13;VRslow;4;2022-03-03_12-28-27;MWD;6;1;102,5231;103,2047;104,456;0,68;1,25
13;VRslow;4;2022-03-03_12-28-27;TP;7;8;108,4759;109,2476;117,5358;0,77;8,29
13;VRslow;4;2022-03-03_12-28-27;MWD;7;2;121,5564;122,7532;124,5061;1,20;1,75
13;VRslow;4;2022-03-03_12-28-27;TP;8;2;128,526;129,1863;130,3363;0,66;1,15
13;VRslow;4;2022-03-03_12-28-27;MWD;8;4;134,3571;135,0832;139,1491;0,73;4,07
13;VRslow;4;2022-03-03_12-28-27;TP;9;2;143,1698;143,9188;145,3032;0,75;1,38
13;VRslow;4;2022-03-03_12-28-27;MWD;9;1;149,3243;149,9839;151,649;0,66;1,67
13;VRslow;4;2022-03-03_12-28-27;TP;10;4;155,6687;156,2724;160,5727;0,60;4,30
13;VRslow;4;2022-03-03_12-28-27;MWD;10;2;164,5936;165,1862;167,6544;0,59;2,47
13;VRslow;4;2022-03-03_12-28-27;TP;11;1;171,6753;172,1332;173,1057;0,46;0,97
13;VRslow;4;2022-03-03_12-28-27;MWD;11;4;177,1264;177,8188;181,9181;0,69;4,10
13;VRslow;4;2022-03-03_12-28-27;TP;12;8;185,9387;186,6317;196,3493;0,69;9,72
13;VRslow;4;2022-03-03_12-28-27;MWD;12;8;200,3676;201,0863;207,933;0,72;6,85
13;VRslow;4;2022-03-03_12-28-27;TP;13;2;211,9534;212,6023;214,4671;0,65;1,86
13;VRslow;4;2022-03-03_12-28-27;MWD;13;1;218,4883;219,002;220,22;0,51;1,22
13;VRslow;4;2022-03-03_12-28-27;TP;14;1;224,241;224,9553;225,7376;0,71;0,78
13;VRslow;4;2022-03-03_12-28-27;MWD;14;8;229,7582;230,306;237,5216;0,55;7,22
13;VRslow;4;2022-03-03_12-28-27;TP;15;4;241,5421;242,3022;246,4011;0,76;4,10
13;VRslow;4;2022-03-03_12-28-27;MWD;15;2;250,4225;251,048;252,6564;0,63;1,61
13;VRslow;4;2022-03-03_12-28-27;TP;16;8;256,6779;257,2809;266,8205;0,60;9,54
13;VRslow;4;2022-03-03_12-28-27;MWD;16;4;270,8407;271,8551;275,5213;1,01;3,67
13;VRslow;4;2022-03-03_12-28-27;TP;17;4;279,5415;280,0225;283,5975;0,48;3,58
13;VRslow;4;2022-03-03_12-28-27;MWD;17;2;287,6132;288,322;290,2318;0,71;1,91
13;VRslow;4;2022-03-03_12-28-27;TP;18;2;294,2523;294,7553;295,8388;0,50;1,08
13;VRslow;4;2022-03-03_12-28-27;MWD;18;8;299,8596;300,3515;307,4557;0,49;7,10
13;VRslow;4;2022-03-03_12-28-27;TP;19;8;311,4761;312,0805;321,92;0,60;9,84
13;VRslow;4;2022-03-03_12-28-27;MWD;19;4;325,9412;326,3217;330,3874;0,38;4,07
13;VRslow;4;2022-03-03_12-28-27;TP;20;1;334,4073;334,9557;335,7817;0,55;0,83
13;VRslow;4;2022-03-03_12-28-27;MWD;20;1;339,8036;340,4509;341,5349;0,65;1,08
