ID;Bedingung;Block;Frame;Framerate;Position_x;Position_y;Position_z;Rotation_x;Rotation_y;Rotation_z;Timestamp
11;VRbio;1;0;0,3333333;17,65228;12,67559;32,2324;3,601305;284,9918;1,947063;3,460127
11;VRbio;1;1;0,0827757;17,73925;12,71486;32,19386;2,433892;283,7118;0,967874;3,481716
11;VRbio;1;2;0,0067115;17,74479;12,7153;32,18758;2,477379;283,567;1,088921;3,48743
11;VRbio;1;3;0,0088383;17,74763;12,716;32,1838;2,492087;283,5243;1,153172;3,496441
11;VRbio;1;4;0,0107945;17,75035;12,71653;32,17984;2,431052;283,4857;1,18234;3,510627
11;VRbio;1;5;0,0113294;17,75261;12,71774;32,17599;2,381938;283,4538;1,202675;3,518527
11;VRbio;1;6;0,0112455;17,75599;12,71869;32,1722;2,345814;283,4256;1,204401;3,529787
11;VRbio;1;7;0,0116817;17,7599;12,71954;32,16821;2,295062;283,4033;1,219488;3,541475
11;VRbio;1;8;0,0119155;17,76419;12,72031;32,16526;2,260286;283,3878;1,240811;3,553379
11;VRbio;1;9;0,0206114;17,77222;12,72259;32,16084;2,201234;283,4041;1,28302;3,574084
11;VRbio;1;10;0,0115821;17,77632;12,72377;32,15842;2,160561;283,3907;1,298815;3,58565
11;VRbio;1;11;0,0107304;17,78356;12,72715;32,15346;2,09508;283,3664;1,327779;3,596275
11;VRbio;1;12;0,0112014;17,78835;12,72822;32,15131;2,04154;283,3271;1,314457;3,607502
11;VRbio;1;13;0,0118253;17,79411;12,73019;32,1479;1,972;283,2473;1,279338;3,619384
11;VRbio;1;14;0,0105133;17,8007;12,73211;32,14418;1,910148;283,1727;1,276766;3,629805
11;VRbio;1;15;0,0113621;17,80596;12,73397;32,13901;1,82314;283,0956;1,288696;3,641174
11;VRbio;1;16;0,0110192;17,81288;12,73685;32,1356;1,746638;283,0339;1,319313;3,652196
11;VRbio;1;17;0,0111446;17,81868;12,74;32,1329;1,652533;282,9799;1,300313;3,663361
11;VRbio;1;18;0,011122;17,82478;12,74259;32,12691;1,518594;282,9115;1,252182;3,674479
11;VRbio;1;19;0,0115355;17,83129;12,74555;32,12275;1,346927;282,7865;1,17429;3,685966
11;VRbio;1;20;0,0110196;17,83804;12,74835;32,11822;1,189358;282,6297;1,119472;3,697008
11;VRbio;1;21;0,0111473;17,84399;12,75024;32,11469;1,02256;282,4047;1,101359;3,708191
11;VRbio;1;22;0,0110235;17,85087;12,75165;32,11029;0,913662;282,1969;1,10505;3,719201
11;VRbio;1;23;0,0108507;17,85847;12,75085;32,10473;0,8634487;281,991;1,123073;3,730247
11;VRbio;1;24;0,0111625;17,86709;12,75199;32,09938;0,8641064;281,8008;1,138625;3,741185
11;VRbio;1;25;0,0115667;17,87469;12,75096;32,0949;0,9273244;281,5929;1,156765;3,752759
11;VRbio;1;26;0,0106978;17,88158;12,74978;32,09035;0,9635271;281,3615;1,178756;3,763441
11;VRbio;1;27;0,011447;17,88867;12,74967;32,0851;1,004134;281,124;1,193788;3,774915
11;VRbio;1;28;0,011199;17,89434;12,74902;32,08088;1,012145;280,8923;1,191111;3,786338
11;VRbio;1;29;0,0110117;17,89836;12,74908;32,07689;0,9680555;280,7224;1,168427;3,797069
11;VRbio;1;30;0,0113229;17,90349;12,74792;32,07407;0,9623863;280,6075;1,142758;3,808439
11;VRbio;1;31;0,0110376;17,90903;12,7461;32,07141;1,005082;280,5413;1,11584;3,819465
11;VRbio;1;32;0,0111202;17,9151;12,74336;32,06842;1,06492;280,4726;1,08526;3,830571
11;VRbio;1;33;0,0115194;17,92029;12,73937;32,06701;1,192691;280,4261;1,04541;3,842103
