ID;Bedingung;Block;Frame;Framerate;Position_x;Position_y;Position_z;Rotation_x;Rotation_y;Rotation_z;Timestamp
6;VRbio;4;0;0,3333333;16,48349;13,18121;32,99506;8,650884;297,6928;2,036768;3,393085
6;VRbio;4;1;0,0776868;16,36239;13,1002;32,41016;12,85614;265,4803;354,816;3,421038
6;VRbio;4;2;0,0080444;16,3607;13,09452;32,36773;13,11954;263,5546;354,6558;3,427947
6;VRbio;4;3;0,0089421;16,35931;13,09194;32,34681;13,24343;262,6549;354,6035;3,436908
6;VRbio;4;4;0,01017;16,35923;13,08928;32,32732;13,35062;261,7809;354,5934;3,447023
6;VRbio;4;5;0,0113582;16,35866;13,08657;32,30628;13,44888;260,8919;354,5825;3,45833
6;VRbio;4;6;0,0232083;16,35864;13,08165;32,26694;13,66332;259,1852;354,5168;3,48171
6;VRbio;4;7;0,0100939;16,35897;13,07828;32,24797;13,77533;258,3722;354,4674;3,491731
6;VRbio;4;8;0,0113294;16,35969;13,07505;32,22913;13,90783;257,5813;354,43;3,502954
6;VRbio;4;9;0,0123129;16,36128;13,0729;32,21012;14,02998;256,8996;354,4147;3,51532
6;VRbio;4;10;0,0099096;16,3614;13,06983;32,19366;14,12343;256,265;354,4159;3,525598
6;VRbio;4;11;0,0116065;16,36173;13,06729;32,17777;14,18628;255,643;354,4068;3,536789
6;VRbio;4;12;0,0221176;16,36119;13,0637;32,15034;14,28909;254,6215;354,4238;3,559075
6;VRbio;4;13;0,0110652;16,36183;13,06162;32,1367;14,35295;254,1326;354,4303;3,569992
6;VRbio;4;14;0,0111331;16,36435;13,06111;32,12496;14,41623;253,7431;354,4684;3,581116
6;VRbio;4;15;0,0108373;16,36554;13,059;32,11512;14,47481;253,4255;354,501;3,591936
6;VRbio;4;16;0,0113212;16,36674;13,05655;32,10544;14,54873;253,1546;354,5375;3,603271
6;VRbio;4;17;0,0111991;16,36595;13,05499;32,09872;14,58873;253,0276;354,6087;3,614476
6;VRbio;4;18;0,0111206;16,36465;13,05406;32,09221;14,60212;252,913;354,6925;3,625575
6;VRbio;4;19;0,0113746;16,36356;13,05384;32,08748;14,59379;252,8852;354,7897;3,636967
6;VRbio;4;20;0,0113615;16,36303;13,05429;32,08318;14,56767;252,8414;354,8689;3,64832
6;VRbio;4;21;0,0120543;16,36258;13,05494;32,07902;14,54034;252,787;354,9321;3,660381
6;VRbio;4;22;0,0098713;16,36086;13,05699;32,07713;14,52539;252,7819;354,9556;3,670231
6;VRbio;4;23;0,0113104;16,35959;13,05629;32,07413;14,51386;252,7473;354,9612;3,681535
6;VRbio;4;24;0,0116302;16,35896;13,05688;32,07035;14,51995;252,7104;354,9908;3,693181
6;VRbio;4;25;0,0219152;16,35889;13,05646;32,06324;14,56269;252,5944;355,1668;3,715202
6;VRbio;4;26;0,0108919;16,35994;13,05696;32,05854;14,56108;252,4667;355,2532;3,725983
6;VRbio;4;27;0,0112402;16,36228;13,05728;32,05236;14,54897;252,2817;355,3096;3,737232
6;VRbio;4;28;0,0124467;16,36444;13,05872;32,04654;14,50742;252,0605;355,3584;3,749662
6;VRbio;4;29;0,0097514;16,36613;13,05982;32,03913;14,45798;251,7614;355,3678;3,759434
6;VRbio;4;30;0,0114271;16,36805;13,06076;32,03117;14,43605;251,4046;355,3667;3,770843
6;VRbio;4;31;0,0114515;16,37074;13,061;32,02317;14,43934;251,0364;355,3542;3,782309
6;VRbio;4;32;0,0108319;16,37465;13,061;32,01424;14,45131;250,626;355,3537;3,793119
6;VRbio;4;33;0,0137044;16,37849;13,06068;32,00481;14,46466;250,2294;355,3635;3,806892
6;VRbio;4;34;0,0086202;16,38152;13,05954;31,99493;14,44867;249,7757;355,3539;3,815463
6;VRbio;4;35;0,011176;16,38595;13,05971;31,98403;14,45054;249,2665;355,3346;3,826623
6;VRbio;4;36;0,0116196;16,38938;13,0603;31,97326;14,44303;248,7384;355,3059;3,838262
6;VRbio;4;37;0,010658;16,39496;13,06116;31,95994;14,41372;248,1332;355,2759;3,84892
6;VRbio;4;38;0,0110107;16,39925;13,06189;31,94632;14,38189;247,5016;355,22;3,859908
6;VRbio;4;39;0,0117703;16,40598;13,06274;31,93135;14,32716;246,7716;355,1597;3,871709
6;VRbio;4;40;0,010758;16,41232;13,06376;31,91449;14,2409;245,9521;355,1086;3,882431
6;VRbio;4;41;0,0117825;16,42016;13,0663;31,89438;14,11877;244,938;355,0226;3,89424
6;VRbio;4;42;0,0108329;16,42885;13,06788;31,87343;13,99407;243,9254;354,9114;3,905097
6;VRbio;4;43;0,011013;16,43708;13,06941;31,8492;13,85201;242,7455;354,7462;3,91609
6;VRbio;4;44;0,0108937;16,44725;13,0712;31,82553;13,71484;241,5666;354,5593;3,927081
6;VRbio;4;45;0,0113004;16,45777;13,07284;31,80154;13,60254;240,3582;354,3822;3,93828
6;VRbio;4;46;0,0110205;16,47134;13,07407;31,77504;13,51683;239,0365;354,179;3,951791
6;VRbio;4;47;0,011076;16,48513;13,07417;31,74928;13,47361;237,7007;353,9725;3,960371
6;VRbio;4;48;0,0113223;16,49839;13,07378;31,7237;13,44328;236,4058;353,7587;3,971686
6;VRbio;4;49;0,0114341;16,51404;13,07429;31,69865;13,44531;235,1396;353,5675;3,983129
6;VRbio;4;50;0,0115805;16,52965;13,07354;31,67475;13,41268;233,8975;353,3875;3,994686
6;VRbio;4;51;0,0107458;16,54372;13,07359;31,64989;13,34043;232,6163;353,2259;4,005435
6;VRbio;4;52;0,0109938;16,55894;13,07365;31,62624;13,2194;231,3265;353,0803;4,016548
6;VRbio;4;53;0,0110166;16,57359;13,0742;31,60202;13,11191;230,017;352,9234;4,027478
6;VRbio;4;54;0,0110908;16,58862;13,0742;31,57748;13,01644;228,7792;352,7398;4,038536
6;VRbio;4;55;0,0121604;16,60461;13,07504;31,55466;12,95532;227,604;352,5376;4,050712
6;VRbio;4;56;0,0100344;16,62019;13,07499;31,53434;12,89902;226,5187;352,3462;4,060749
6;VRbio;4;57;0,0114573;16,63405;13,07561;31,51511;12,84861;225,4483;352,1649;4,072207
6;VRbio;4;58;0,0113842;16,64906;13,07653;31,49499;12,79383;224,4317;352,0283;4,083867
6;VRbio;4;59;0,010865;16,66209;13,07675;31,47693;12,73446;223,4874;351,9423;4,094442
6;VRbio;4;60;0,0121873;16,67368;13,07733;31,46157;12,67708;222,6294;351,8755;4,106635
6;VRbio;4;61;0,0122708;16,68563;13,07713;31,44686;12,63585;221,8818;351,8123;4,118916
6;VRbio;4;62;0,0125257;16,69507;13,07772;31,43457;12,62329;221,2282;351,7537;4,131444
6;VRbio;4;63;0,0127296;16,70542;13,07752;31,42431;12,65605;220,7188;351,7242;4,144183
6;VRbio;4;64;0,0109241;16,71591;13,07836;31,41183;12,65841;220,193;351,7109;4,155111
6;VRbio;4;65;0,0111886;16,72276;13,07902;31,40274;12,68295;219,8131;351,7171;4,166278
6;VRbio;4;66;0,0109268;16,72949;13,07908;31,39359;12,70562;219,5052;351,7359;4,177221
6;VRbio;4;67;0,0123645;16,73468;13,07915;31,38575;12,73296;219,2741;351,7676;4,189695
6;VRbio;4;68;0,0102193;16,74;13,07841;31,37806;12,73917;219,1399;351,8184;4,199644
6;VRbio;4;69;0,0109016;16,74413;13,07889;31,37524;12,75131;219,0853;351,9005;4,210715
6;VRbio;4;70;0,011479;16,74748;13,07871;31,3698;12,748;219,0051;351,9819;4,222297
6;VRbio;4;71;0,0110506;16,74955;13,07843;31,36595;12,73951;219,0109;352,1055;4,233076
6;VRbio;4;72;0,0115679;16,75107;13,07845;31,36338;12,75126;219,0668;352,2315;4,245214
6;VRbio;4;73;0,0107654;16,75136;13,07818;31,35979;12,769;219,0805;352,3328;4,255552
6;VRbio;4;74;0,01194;16,75223;13,07798;31,35685;12,82062;219,1347;352,4223;4,26751
6;VRbio;4;75;0,010697;16,75241;13,07805;31,35749;12,84611;219,2581;352,4929;4,278198
6;VRbio;4;76;0,0109205;16,75261;13,07762;31,35399;12,89597;219,396;352,6109;4,289494
6;VRbio;4;77;0,0111158;16,75184;13,07754;31,35327;12,9034;219,5375;352,6607;4,300224
6;VRbio;4;78;0,0111221;16,75106;13,07797;31,354;12,90359;219,6693;352,6876;4,311372
6;VRbio;4;79;0,0114686;16,75035;13,07897;31,35431;12,9256;219,8215;352,6865;4,322869
6;VRbio;4;80;0,0117358;16,74814;13,07948;31,35566;12,96343;219,9687;352,7017;4,334557
6;VRbio;4;81;0,0101793;16,74696;13,07943;31,35841;13,01466;220,1319;352,6969;4,344773
6;VRbio;4;82;0,0113968;16,74582;13,07923;31,36033;13,07246;220,3048;352,7238;4,356174
6;VRbio;4;83;0,012905;16,74347;13,07922;31,36246;13,09676;220,4697;352,7311;4,36904
6;VRbio;4;84;0,0101024;16,74191;13,07958;31,36685;13,09062;220,6539;352,7355;4,379161
6;VRbio;4;85;0,010422;16,73715;13,07938;31,3708;13,10501;220,8838;352,7306;4,389573
6;VRbio;4;86;0,011805;16,733;13,08025;31,37559;13,13505;221,1738;352,7514;4,401365
6;VRbio;4;87;0,0105877;16,72756;13,08104;31,3825;13,15775;221,6459;352,7983;4,412191
6;VRbio;4;88;0,0112821;16,71682;13,08074;31,39329;13,17824;222,3088;352,8831;4,423256
6;VRbio;4;89;0,0111923;16,70651;13,08261;31,40533;13,2152;223,1429;353,0749;4,434425
6;VRbio;4;90;0,0110344;16,69451;13,08474;31,42031;13,28293;224,1885;353,2816;4,445474
6;VRbio;4;91;0,0117272;16,67902;13,08681;31,43828;13,35825;225,5206;353,5481;4,45719
6;VRbio;4;92;0,011101;16,66104;13,08869;31,4606;13,49284;227,1229;353,8757;4,468384
6;VRbio;4;93;0,0105984;16,6426;13,09084;31,48694;13,60004;228,7983;354,2746;4,4789
6;VRbio;4;94;0,011367;16,61921;13,09311;31,51528;13,68883;230,7485;354,8059;4,490258
6;VRbio;4;95;0,0111784;16,59434;13,09544;31,54829;13,72019;232,9462;355,4518;4,501434
6;VRbio;4;96;0,0115235;16,56918;13,09607;31,58548;13,77987;235,2039;356,0849;4,513148
6;VRbio;4;97;0,0108831;16,5439;13,09708;31,62307;13,84008;237,5831;356,6983;4,523851
6;VRbio;4;98;0,0111929;16,51869;13,09826;31,66386;13,92688;240,0999;357,2516;4,535038
6;VRbio;4;99;0,010922;16,49297;13,09812;31,70944;14,03494;242,7903;357,7819;4,54596
6;VRbio;4;100;0,0113728;16,46938;13,09916;31,75346;14,10514;245,4614;358,2693;4,557407
6;VRbio;4;101;0,0119522;16,44839;13,0992;31,8028;14,14571;248,3226;358,7746;4,569283
6;VRbio;4;102;0,0104706;16,42706;13,09923;31,85356;14,16505;251,0935;359,3123;4,57978
6;VRbio;4;103;0,0118882;16,40797;13,09992;31,9038;14,12118;253,8986;359,8586;4,591646
6;VRbio;4;104;0,0107854;16,39178;13,1014;31,95888;14,02919;256,8648;0,3830626;4,602431
6;VRbio;4;105;0,0117183;16,37435;13,10016;32,0177;13,90265;259,7757;0,8826801;4,614178
6;VRbio;4;106;0,0103305;16,36197;13,10117;32,07341;13,75706;262,7345;1,391678;4,624507
6;VRbio;4;107;0,0111142;16,35116;13,10188;32,12949;13,61239;265,6688;1,890955;4,635572
6;VRbio;4;108;0,011498;16,34342;13,10103;32,18802;13,43177;268,647;2,386852;4,647143
6;VRbio;4;109;0,0110144;16,34229;13,1027;32,24511;13,24985;271,5767;2,85232;4,658125
6;VRbio;4;110;0,0115102;16,3392;13,10437;32,30145;13,03578;274,4523;3,273245;4,669602
6;VRbio;4;111;0,01118;16,33976;13,10728;32,35492;12,79364;277,3252;3,587722;4,680799
6;VRbio;4;112;0,0110634;16,34358;13,11016;32,41029;12,4757;280,1226;3,777663;4,691868
6;VRbio;4;113;0,0118878;16,35148;13,1135;32,46444;12,17967;282,916;3,831915;4,703751
6;VRbio;4;114;0,010659;16,35997;13,1187;32,5134;11,90715;285,7086;3,909795;4,714391
6;VRbio;4;115;0,0108764;16,3713;13,12111;32,56547;11,66177;288,3933;3,982387;4,725317
6;VRbio;4;116;0,0102889;16,38444;13,12304;32,61491;11,4907;290,9558;4,098629;4,735624
6;VRbio;4;117;0,0112234;16,39888;13,12486;32,66059;11,34331;293,3281;4,248369;4,746824
6;VRbio;4;118;0,0109819;16,41858;13,12633;32,7038;11,18953;295,4997;4,418898;4,757813
6;VRbio;4;119;0,0111898;16,43274;13,12794;32,74594;11,01436;297,5435;4,634825;4,768988
6;VRbio;4;120;0,0115272;16,44919;13,1294;32,78046;10,87263;299,2992;4,938197;4,780518
6;VRbio;4;121;0,0110292;16,46723;13,12994;32,81379;10,7532;300,8503;5,170922;4,791583
6;VRbio;4;122;0,0109718;16,48247;13,12943;32,84573;10,59692;302,3344;5,366805;4,802598
6;VRbio;4;123;0,0127238;16,49593;13,12906;32,87075;10,49765;303,5356;5,518866;4,815232
6;VRbio;4;124;0,0095259;16,50801;13,12883;32,89727;10,44044;304,7155;5,674895;4,824763
6;VRbio;4;125;0,0112561;16,52207;13,12671;32,91744;10,44573;305,5797;5,815417;4,836032
6;VRbio;4;126;0,0116313;16,53246;13,12469;32,93248;10,49634;306,3851;5,970964;4,847619
6;VRbio;4;127;0,0107133;16,543;13,12377;32,94896;10,50891;307,0321;6,013655;4,858403
6;VRbio;4;128;0,0113831;16,55058;13,12244;32,963;10,5329;307,5113;5,924762;4,869761
6;VRbio;4;129;0,0117203;16,55926;13,12293;32,96891;10,51531;308,017;5,84606;4,881447
6;VRbio;4;130;0,0104352;16,56602;13,12177;32,98076;10,5195;308,336;5,713606;4,891898
6;VRbio;4;131;0,0111338;16,57053;13,11995;32,99032;10,54881;308,5332;5,565388;4,903005
6;VRbio;4;132;0,0114639;16,57392;13,11703;32,99458;10,61071;308,7498;5,434352;4,914528
6;VRbio;4;133;0,0121146;16,5777;13,1153;33,00096;10,71889;308,7766;5,26186;4,92661
6;VRbio;4;134;0,0097901;16,57901;13,11351;33,00767;10,80439;308,7596;5,098954;4,936405
6;VRbio;4;135;0,0117318;16,5823;13,11242;33,01293;10,87527;308,7915;4,947867;4,948142
6;VRbio;4;136;0,0116771;16,584;13,11005;33,01839;10,96187;308,7749;4,819088;4,95981
6;VRbio;4;137;0,0103678;16,58496;13,10859;33,02488;11,07937;308,7841;4,720683;4,970174
6;VRbio;4;138;0,0111907;16,58749;13,10735;33,0236;11,20844;308,7357;4,655527;4,981372
6;VRbio;4;139;0,0111283;16,58951;13,10461;33,02644;11,32443;308,6638;4,622592;4,992491
6;VRbio;4;140;0,0112164;16,59067;13,1024;33,02965;11,45342;308,612;4,580865;5,003706
6;VRbio;4;141;0,010981;16,59181;13,10107;33,02711;11,56664;308,4662;4,535027;5,014706
6;VRbio;4;142;0,0110099;16,59315;13,09919;33,02798;11,62992;308,3093;4,471163;5,025707
6;VRbio;4;143;0,0110256;16,59187;13,09892;33,03011;11,69072;308,2174;4,372616;5,036784
6;VRbio;4;144;0,0116551;16,59572;13,10018;33,02995;11,73826;308,0984;4,256639;5,048466
6;VRbio;4;145;0,0105635;16,59672;13,09913;33,03061;11,78815;307,9977;4,16677;5,058934
6;VRbio;4;146;0,0112275;16,59604;13,09891;33,03116;11,85012;307,8799;4,122849;5,070161
6;VRbio;4;147;0,0116154;16,59693;13,09799;33,02823;11,89602;307,7407;4,070517;5,081812
6;VRbio;4;148;0,0112606;16,59748;13,09714;33,02779;11,93415;307,5837;4,041053;5,093065
6;VRbio;4;149;0,0108494;16,59656;13,09732;33,02788;11,95813;307,4523;3,996458;5,103893
6;VRbio;4;150;0,0113783;16,59858;13,09816;33,02765;11,96101;307,3076;3,946326;5,115299
6;VRbio;4;151;0,0107846;16,59817;13,09807;33,02731;11,96818;307,1917;3,891364;5,126063
6;VRbio;4;152;0,0115025;16,59692;13,09864;33,02745;12,01518;307,0848;3,859571;5,137563
6;VRbio;4;153;0,0118771;16,59884;13,09902;33,02654;12,06843;306,9776;3,830425;5,14945
6;VRbio;4;154;0,0101743;16,59994;13,09841;33,0262;12,1085;306,862;3,794693;5,159636
6;VRbio;4;155;0,0112713;16,60045;13,09816;33,02689;12,16574;306,7592;3,764233;5,170884
