ID;Bedingung;Block;Frame;Framerate;Position;Rotation;Timestamp
4;VRslow;3;0;0,3333333;(18.2, 11.8, 31.9);(0.0, 270.0, 0.0);3,32691
4;VRslow;3;1;0,0742021;(18.3, 11.9, 31.9);(0.3, 271.7, 0.5);3,349422
4;VRslow;3;2;0,0062064;(18.4, 12.0, 31.9);(0.9, 271.4, 0.6);3,35497
4;VRslow;3;3;0,0091978;(18.5, 12.1, 32.0);(1.5, 271.2, 0.8);3,367543
4;VRslow;3;4;0,0102864;(18.6, 12.2, 32.0);(2.1, 271.1, 0.9);3,374377
4;VRslow;3;5;0,0120284;(18.7, 12.3, 32.0);(2.6, 270.9, 1.0);3,386447
4;VRslow;3;6;0,0107845;(18.7, 12.4, 32.0);(3.1, 270.8, 1.1);3,39772
4;VRslow;3;7;0,0108776;(18.8, 12.5, 32.0);(3.6, 270.7, 1.3);3,408125
4;VRslow;3;8;0,0113194;(18.8, 12.6, 32.0);(4.0, 270.7, 1.4);3,419549
4;VRslow;3;9;0,0109801;(18.9, 12.7, 32.0);(4.4, 270.6, 1.5);3,430418
4;VRslow;3;10;0,0115057;(19.0, 12.7, 32.0);(4.7, 270.6, 1.6);3,441911
4;VRslow;3;11;0,0108278;(19.0, 12.8, 32.1);(5.1, 270.6, 1.7);3,453211
4;VRslow;3;12;0,0112487;(19.0, 12.9, 32.1);(5.4, 270.6, 1.8);3,464012
4;VRslow;3;13;0,0109772;(19.1, 12.9, 32.1);(5.7, 270.6, 1.9);3,474972
4;VRslow;3;14;0,0112771;(19.1, 13.0, 32.1);(6.0, 270.6, 1.9);3,486209
4;VRslow;3;15;0,0112099;(19.2, 13.0, 32.1);(6.3, 270.7, 2.0);3,497448
4;VRslow;3;16;0,0117766;(19.2, 13.1, 32.1);(6.6, 270.8, 2.1);3,509218
4;VRslow;3;17;0,010863;(19.2, 13.1, 32.1);(6.8, 270.8, 2.2);3,520304
4;VRslow;3;18;0,0108082;(19.2, 13.1, 32.1);(7.1, 270.9, 2.2);3,530863
4;VRslow;3;19;0,0111944;(19.3, 13.2, 32.1);(7.3, 271.0, 2.3);3,542106
4;VRslow;3;20;0,0113584;(19.3, 13.2, 32.1);(7.6, 271.1, 2.4);3,553443
4;VRslow;3;21;0,0111149;(19.3, 13.2, 32.1);(7.8, 271.3, 2.5);3,564542
4;VRslow;3;22;0,0112684;(19.3, 13.3, 32.1);(8.1, 271.4, 2.6);3,575833
4;VRslow;3;23;0,0112736;(19.3, 13.3, 32.1);(8.3, 271.5, 2.7);3,587105
4;VRslow;3;24;0,0108153;(19.3, 13.3, 32.1);(8.5, 271.6, 2.8);3,597891
4;VRslow;3;25;0,0110512;(19.3, 13.3, 32.1);(8.8, 271.8, 2.9);3,608937
4;VRslow;3;26;0,0115876;(19.3, 13.4, 32.1);(9.1, 271.9, 3.0);3,620526
4;VRslow;3;27;0,0108818;(19.3, 13.4, 32.1);(9.3, 272.0, 3.1);3,631407
4;VRslow;3;28;0,0115172;(19.3, 13.4, 32.1);(9.6, 272.1, 3.2);3,642938
4;VRslow;3;29;0,0109985;(19.3, 13.4, 32.1);(9.9, 272.2, 3.2);3,653923
4;VRslow;3;30;0,0110433;(19.3, 13.4, 32.1);(10.2, 272.3, 3.3);3,664951
4;VRslow;3;31;0,011573;(19.3, 13.4, 32.1);(10.5, 272.3, 3.4);3,67659
4;VRslow;3;32;0,010632;(19.3, 13.4, 32.1);(10.8, 272.4, 3.4);3,687241
4;VRslow;3;33;0,0113915;(19.3, 13.5, 32.1);(11.1, 272.5, 3.5);3,698534
4;VRslow;3;34;0,0110836;(19.3, 13.5, 32.1);(11.4, 272.5, 3.5);3,709654
4;VRslow;3;35;0,0112915;(19.3, 13.5, 32.1);(11.7, 272.5, 3.6);3,720928
4;VRslow;3;36;0,011604;(19.3, 13.5, 32.2);(12.1, 272.6, 3.6);3,73265
4;VRslow;3;37;0,0103437;(19.3, 13.5, 32.2);(12.4, 272.6, 3.6);3,742722
4;VRslow;3;38;0,0116408;(19.2, 13.5, 32.2);(12.8, 272.7, 3.7);3,754662
4;VRslow;3;39;0,0111368;(19.2, 13.5, 32.2);(13.1, 272.7, 3.7);3,765655
4;VRslow;3;40;0,0115527;(19.2, 13.5, 32.2);(13.5, 272.7, 3.7);3,777239
4;VRslow;3;41;0,0106131;(19.2, 13.5, 32.2);(13.8, 272.7, 3.8);3,787927
4;VRslow;3;42;0,0114229;(19.2, 13.5, 32.2);(14.1, 272.7, 3.8);3,799257
4;VRslow;3;43;0,011308;(19.1, 13.5, 32.2);(14.5, 272.7, 3.8);3,810592
4;VRslow;3;44;0,0109536;(19.1, 13.5, 32.2);(14.8, 272.7, 3.8);3,821518
4;VRslow;3;45;0,0113482;(19.1, 13.5, 32.2);(15.1, 272.7, 3.8);3,832875
4;VRslow;3;46;0,0112751;(19.1, 13.5, 32.2);(15.5, 272.7, 3.8);3,844142
4;VRslow;3;47;0,0110237;(19.0, 13.5, 32.2);(15.8, 272.7, 3.9);3,855622
4;VRslow;3;48;0,01114;(19.0, 13.5, 32.2);(16.2, 272.7, 3.9);3,86632
4;VRslow;3;49;0,0114346;(19.0, 13.5, 32.2);(16.6, 272.7, 3.9);3,877736
4;VRslow;3;50;0,0109542;(18.9, 13.5, 32.2);(16.9, 272.7, 3.9);3,888671
4;VRslow;3;51;0,0112067;(18.9, 13.5, 32.2);(17.3, 272.7, 4.0);3,899893
4;VRslow;3;52;0,0117683;(18.9, 13.6, 32.1);(17.7, 272.7, 4.0);3,911658
4;VRslow;3;53;0,011212;(18.8, 13.6, 32.1);(18.0, 272.7, 4.0);3,922892
4;VRslow;3;54;0,01029;(18.8, 13.6, 32.1);(18.4, 272.6, 4.0);3,933155
4;VRslow;3;55;0,0119087;(18.8, 13.6, 32.1);(18.8, 272.6, 4.0);3,945079
4;VRslow;3;56;0,0105958;(18.7, 13.6, 32.1);(19.2, 272.6, 4.0);3,955656
4;VRslow;3;57;0,0117531;(18.7, 13.6, 32.1);(19.6, 272.5, 4.0);3,967485
4;VRslow;3;58;0,0110507;(18.7, 13.6, 32.1);(19.9, 272.5, 4.0);3,978488
4;VRslow;3;59;0,0117319;(18.6, 13.6, 32.1);(20.3, 272.4, 4.1);3,990255
4;VRslow;3;60;0,012273;(18.6, 13.6, 32.1);(20.7, 272.4, 4.0);4,002466
4;VRslow;3;61;0,0127158;(18.5, 13.6, 32.1);(21.0, 272.3, 4.0);4,01521
4;VRslow;3;62;0,0108194;(18.5, 13.6, 32.1);(21.3, 272.2, 4.0);4,026013
4;VRslow;3;63;0,0121277;(18.5, 13.6, 32.1);(21.6, 272.1, 3.9);4,038189
4;VRslow;3;64;0,0102982;(18.4, 13.6, 32.1);(21.9, 272.0, 3.9);4,048472
4;VRslow;3;65;0,0113795;(18.4, 13.6, 32.1);(22.1, 271.9, 3.8);4,059892
4;VRslow;3;66;0,0115718;(18.3, 13.6, 32.1);(22.4, 271.8, 3.7);4,071391
4;VRslow;3;67;0,0105886;(18.3, 13.6, 32.1);(22.6, 271.7, 3.6);4,082086
4;VRslow;3;68;0,0110742;(18.3, 13.6, 32.1);(22.9, 271.5, 3.6);4,093105
4;VRslow;3;69;0,0113501;(18.2, 13.6, 32.1);(23.1, 271.3, 3.5);4,10441
4;VRslow;3;70;0,0112845;(18.2, 13.6, 32.1);(23.3, 271.1, 3.4);4,115681
4;VRslow;3;71;0,0109696;(18.1, 13.6, 32.1);(23.6, 270.9, 3.3);4,126742
