ID;Bedingung;Block;Frame;Framerate;Position_x;Position_y;Position_z;Rotation_x;Rotation_y;Rotation_z;Timestamp
9;VRbio;3;0;0,3333333;18,95844;13,33138;32,04412;352,7305;308,3719;356,3111;3,322817
9;VRbio;3;1;0,0732825;18,97908;13,34711;31,90303;351,8778;303,6349;359,3465;3,344658
9;VRbio;3;2;0,0067219;18,9725;13,34627;31,90132;351,9643;303,3851;359,4471;3,350693
9;VRbio;3;3;0,0094423;18,97106;13,34736;31,89887;351,991;303,1746;359,5007;3,360187
9;VRbio;3;4;0,0060843;18,96826;13,3473;31,89657;352,0328;302,9289;359,5414;3,36623
9;VRbio;3;5;0,0110915;18,96445;13,34738;31,89305;352,0677;302,5891;359,6057;3,377322
9;VRbio;3;6;0,0119611;18,96136;13,34854;31,88708;352,0916;302,1744;359,6836;3,389275
9;VRbio;3;7;0,0108051;18,95663;13,34945;31,87982;352,1209;301,6451;359,7947;3,400058
9;VRbio;3;8;0,021817;18,94488;13,35211;31,86176;352,1219;300,2498;0,01979976;3,422194
9;VRbio;3;9;0,012106;18,93467;13,35407;31,84384;352,1089;298,9659;0,2142783;3,434095
9;VRbio;3;10;0,0110415;18,92744;13,35574;31,8291;352,0891;298,1071;0,3532016;3,445067
9;VRbio;3;11;0,0108783;18,922;13,35836;31,81475;352,09;297,2326;0,4674704;3,455947
9;VRbio;3;12;0,0105425;18,91612;13,35997;31,79865;352,0908;296,2293;0,5992033;3,466419
9;VRbio;3;13;0,0108707;18,90996;13,36159;31,78248;352,1488;295,2213;0,715625;3,477313
9;VRbio;3;14;0,0117659;18,90483;13,36386;31,76361;352,2473;294,1267;0,8491989;3,489114
9;VRbio;3;15;0,0112934;18,89935;13,36435;31,74496;352,4005;293,0208;0,9918925;3,500381
9;VRbio;3;16;0,0115243;18,89395;13,36455;31,72511;352,5475;291,9537;1,179656;3,511997
9;VRbio;3;17;0,0105212;18,89145;13,3656;31,70453;352,7224;290,8525;1,369537;3,522905
9;VRbio;3;18;0,0114618;18,89007;13,36642;31,68496;352,887;289,7628;1,532164;3,533895
9;VRbio;3;19;0,0105732;18,88788;13,36793;31,66504;352,9846;288,7487;1,633225;3,544472
9;VRbio;3;20;0,0114832;18,89043;13,37337;31,64509;353,0379;287,7725;1,680946;3,555971
9;VRbio;3;21;0,0112764;18,88958;13,37783;31,62764;353,0708;286,8474;1,733852;3,567233
9;VRbio;3;22;0,0109063;18,89149;13,38218;31,61019;353,0893;285,9205;1,831677;3,578141
9;VRbio;3;23;0,0111448;18,894;13,38591;31,5924;353,1177;284,9869;1,908866;3,589252
9;VRbio;3;24;0,0111311;18,89782;13,38926;31,57599;353,1037;284,1165;1,957979;3,600398
9;VRbio;3;25;0,0110338;18,9005;13,39319;31,56076;353,0618;283,3258;1,940394;3,611429
9;VRbio;3;26;0,0116419;18,90418;13,39852;31,54889;352,9372;282,7972;1,835523;3,623091
9;VRbio;3;27;0,0121638;18,90751;13,40462;31,53882;352,798;282,3322;1,757607;3,635261
9;VRbio;3;28;0,0099315;18,91078;13,41012;31,53043;352,6233;282,0593;1,696174;3,645163
9;VRbio;3;29;0,0111412;18,91414;13,41446;31,5235;352,5039;281,8382;1,682537;3,656288
9;VRbio;3;30;0,0111902;18,91649;13,41804;31,51806;352,4345;281,6017;1,703113;3,667494
9;VRbio;3;31;0,0118462;18,91882;13,42056;31,5138;352,4539;281,4161;1,761795;3,679335
9;VRbio;3;32;0,0103747;18,92126;13,42281;31,50885;352,5228;281,2601;1,80226;3,689715
9;VRbio;3;33;0,0112624;18,91918;13,42426;31,50632;352,6062;281,1235;1,793983;3,700966
9;VRbio;3;34;0,0110048;18,91908;13,42193;31,51045;352,7253;281,3093;1,727169;3,712003
9;VRbio;3;35;0,0116343;18,92031;13,42152;31,50591;352,9195;281,1523;1,590526;3,723623
9;VRbio;3;36;0,0108651;18,92093;13,42076;31,50138;353,1328;280,9335;1,465539;3,734513
9;VRbio;3;37;0,0116021;18,92166;13,41951;31,49829;353,358;280,6578;1,371747;3,746099
9;VRbio;3;38;0,0105681;18,92156;13,41831;31,49321;353,5549;280,3332;1,330289;3,756672
9;VRbio;3;39;0,0113534;18,92226;13,41687;31,48748;353,6864;279,9843;1,324495;3,768003
9;VRbio;3;40;0,0118404;18,92339;13,41582;31,48234;353,7957;279,6762;1,305868;3,779866
9;VRbio;3;41;0,0103451;18,9241;13,41419;31,47879;353,9107;279,4403;1,235186;3,790191
9;VRbio;3;42;0,0112812;18,92516;13,41292;31,47559;354,0301;279,2858;1,123138;3,801456
9;VRbio;3;43;0,011162;18,92748;13,41115;31,47248;354,1777;279,1828;0,9846191;3,812657
9;VRbio;3;44;0,011018;18,92937;13,40788;31,47087;354,337;279,0906;0,8567892;3,823642
9;VRbio;3;45;0,0127881;18,93278;13,40543;31,46774;354,5051;278,9976;0,7565585;3,83646
9;VRbio;3;46;0,0099896;18,93595;13,40303;31,46412;354,6593;278,9241;0,6906413;3,846452
9;VRbio;3;47;0,0115977;18,93979;13,40162;31,46061;354,7816;278,8089;0,6673997;3,858038
9;VRbio;3;48;0,0107406;18,94254;13,40102;31,45775;354,8791;278,6978;0,6882113;3,868805
9;VRbio;3;49;0,0122933;18,94682;13,40036;31,45556;354,9108;278,5814;0,7456558;3,881066
9;VRbio;3;50;0,0095197;18,95017;13,39996;31,45225;354,935;278,4691;0,7946501;3,890577
9;VRbio;3;51;0,0112422;18,95452;13,39882;31,44872;354,9402;278,3708;0,8495149;3,901825
9;VRbio;3;52;0,0115461;18,959;13,39723;31,44676;354,9242;278,274;0,8806441;3,913366
9;VRbio;3;53;0,010869;18,96323;13,39536;31,44357;354,9626;278,1816;0,918295;3,92422
9;VRbio;3;54;0,0118017;18,96828;13,39245;31,43996;355,0373;278,0916;0,9744291;3,936114
9;VRbio;3;55;0,0105783;18,97318;13,38997;31,43613;355,179;277,9617;1,035365;3,946615
9;VRbio;3;56;0,0108856;18,97838;13,38738;31,43203;355,3534;277,8007;1,113008;3,957505
9;VRbio;3;57;0,0115284;18,98394;13,38521;31,42754;355,5404;277,6115;1,198489;3,969036
9;VRbio;3;58;0,0114944;18,98866;13,38368;31,42258;355,7093;277,4365;1,262221;3,980529
9;VRbio;3;59;0,010485;18,99302;13,38273;31,41833;355,8728;277,2584;1,31541;3,990995
9;VRbio;3;60;0,0123681;18,99685;13,38205;31,41467;356,0175;277,0797;1,396029;4,003397
