ID;Bedingung;Block;Frame;Framerate;Position_x;Position_y;Position_z;Rotation_x;Rotation_y;Rotation_z;Timestamp
8;VRslow;5;0;0,3333333;17,87312;13,41474;31,88;9,768656;270;8,663347E-07;3,260942
8;VRslow;5;1;0,0719781;17,76489;13,40286;31,89514;8,626222;270,9501;359,9294;3,28383
8;VRslow;5;2;0,0068961;17,68847;13,39446;31,87847;7,449791;269,6146;359,7321;3,289801
8;VRslow;5;3;0,0083834;17,6177;13,3865;31,86229;6,359359;268,3167;359,6008;3,298431
8;VRslow;5;4;0,0104553;17,55183;13,37891;31,847;5,355368;267,0949;359,5008;3,308795
8;VRslow;5;5;0,0112958;17,49052;13,37181;31,83249;4,426891;265,94;359,4242;3,320079
8;VRslow;5;6;0,0115108;17,43326;13,36502;31,81884;3,573252;264,8589;359,363;3,331762
8;VRslow;5;7;0,0222586;17,37976;13,35858;31,80601;2,789794;263,8435;359,3167;3,354052
8;VRslow;5;8;0,0116822;17,32878;13,35239;31,79401;2,088147;262,8832;359,2816;3,365586
8;VRslow;5;9;0,0117323;17,28095;13,34643;31,78286;1,45149;261,9792;359,2573;3,377298
8;VRslow;5;10;0,0097219;17,23586;13,34059;31,77243;0,8815768;261,1255;359,2411;3,387014
8;VRslow;5;11;0,0123932;17,19335;13,3348;31,76266;0,3761047;260,3193;359,2325;3,399483
8;VRslow;5;12;0,0212433;17,15327;13,32908;31,75355;359,9307;259,5587;359,2287;3,423124
8;VRslow;5;13;0,0110667;17,11471;13,32317;31,74511;359,5614;258,8326;359,2212;3,431695
8;VRslow;5;14;0,0114431;17,07825;13,31737;31,73733;359,2405;258,1483;359,2151;3,443169
8;VRslow;5;15;0,0107659;17,04359;13,31159;31,73021;358,9648;257,5051;359,2079;3,453907
8;VRslow;5;16;0,0113456;17,01077;13,30582;31,72367;358,7321;256,9008;359,197;3,465243
8;VRslow;5;17;0,0108843;16,97958;13,30003;31,71767;358,544;256,3353;359,1797;3,476192
8;VRslow;5;18;0,0130496;16,94991;13,29429;31,71224;358,3949;255,8084;359,156;3,489205
8;VRslow;5;19;0,0097117;16,92166;13,28858;31,70731;358,2778;255,321;359,1249;3,498902
8;VRslow;5;20;0,0220371;16,89478;13,28303;31,70302;358,184;254,8738;359,0858;3,521051
8;VRslow;5;21;0,0110936;16,86815;13,27742;31,69935;358,1194;254,4642;359,0367;3,532022
8;VRslow;5;22;0,0112544;16,84259;13,27189;31,69619;358,0743;254,0898;358,9853;3,543293
8;VRslow;5;23;0,0108668;16,81795;13,26642;31,69343;358,0472;253,7514;358,9323;3,554119
8;VRslow;5;24;0,0114569;16,79419;13,26089;31,69106;358,0391;253,4481;358,878;3,565578
8;VRslow;5;25;0,0112056;16,77131;13,25528;31,68912;358,0507;253,1804;358,8236;3,577077
8;VRslow;5;26;0,0109561;16,74909;13,24952;31,68754;358,0824;252,9414;358,7692;3,587735
8;VRslow;5;27;0,0110566;16,72764;13,2436;31,68617;358,139;252,727;358,716;3,598809
8;VRslow;5;28;0,0112568;16,70691;13,23752;31,685;358,2221;252,5325;358,6644;3,610081
8;VRslow;5;29;0,0112467;16,68688;13,23134;31,6839;358,3331;252,3541;358,615;3,621313
8;VRslow;5;30;0,0129711;16,66752;13,22493;31,68286;358,475;252,1871;358,5676;3,634315
8;VRslow;5;31;0,0095854;16,64881;13,21828;31,68182;358,6465;252,0293;358,5236;3,643872
8;VRslow;5;32;0,01076;16,63064;13,21142;31,68073;358,8451;251,8763;358,4816;3,654617
8;VRslow;5;33;0,0112209;16,6132;13,20435;31,67946;359,0666;251,7226;358,4413;3,665838
8;VRslow;5;34;0,0114667;16,59636;13,19721;31,67809;359,3051;251,5637;358,401;3,677357
8;VRslow;5;35;0,0110521;16,58;13,18996;31,67656;359,5554;251,3931;358,3604;3,688391
8;VRslow;5;36;0,0124819;16,56421;13,18267;31,67478;359,8165;251,2092;358,3191;3,700846
8;VRslow;5;37;0,0099744;16,54885;13,17526;31,67268;0,0867135;251,0089;358,2769;3,710846
8;VRslow;5;38;0,0111679;16,53404;13,16775;31,67038;0,3628988;250,7895;358,2336;3,722023
8;VRslow;5;39;0,0110035;16,51967;13,16016;31,66782;0,6435474;250,5516;358,1879;3,733006
8;VRslow;5;40;0,0111738;16,50583;13,15256;31,66492;0,9263898;250,2944;358,1404;3,744172
8;VRslow;5;41;0,0112027;16,49237;13,14501;31,66183;1,213699;250,0209;358,091;3,75542
8;VRslow;5;42;0,0111666;16,47924;13,13758;31,65856;1,503756;249,7328;358,0392;3,766595
8;VRslow;5;43;0,0114419;16,46649;13,13022;31,65516;1,796378;249,4325;357,9841;3,777988
8;VRslow;5;44;0,0110374;16,45403;13,12296;31,65152;2,09136;249,1241;357,9244;3,789196
8;VRslow;5;45;0,0108884;16,44181;13,11579;31,64775;2,387663;248,8095;357,8592;3,800009
8;VRslow;5;46;0,011495;16,42989;13,10876;31,64378;2,68205;248,492;357,7916;3,811406
8;VRslow;5;47;0,0111937;16,41805;13,10184;31,63966;2,970052;248,1718;357,724;3,822578
8;VRslow;5;48;0,01085;16,40619;13,09511;31,6354;3,248977;247,8491;357,6595;3,833492
8;VRslow;5;49;0,0113315;16,39444;13,08848;31,63104;3,516641;247,5253;357,5963;3,844781
8;VRslow;5;50;0,012033;16,38286;13,08187;31,62656;3,781883;247,2024;357,5332;3,856805
8;VRslow;5;51;0,0100732;16,3713;13,07526;31,62206;4,051468;246,88;357,4697;3,866851
8;VRslow;5;52;0,0113009;16,35988;13,06861;31,61748;4,329312;246,5608;357,4046;3,878195
8;VRslow;5;53;0,0112059;16,34858;13,06203;31,61267;4,609118;246,2427;357,3366;3,889416
8;VRslow;5;54;0,0113227;16,33727;13,05553;31,60774;4,887734;245,9242;357,2663;3,900702
8;VRslow;5;55;0,0112418;16,32607;13,04911;31,60269;5,1652;245,6027;357,1928;3,911952
8;VRslow;5;56;0,0112294;16,31494;13,04278;31,59751;5,442658;245,2769;357,1171;3,923172
8;VRslow;5;57;0,010623;16,30388;13,03653;31,59223;5,718711;244,9478;357,0375;3,933794
8;VRslow;5;58;0,01127;16,29301;13,03043;31,58689;5,994791;244,6166;356,954;3,945081
8;VRslow;5;59;0,0116986;16,28225;13,02448;31,58148;6,271165;244,2848;356,8661;3,956778
8;VRslow;5;60;0,0122825;16,27159;13,01873;31,57605;6,547355;243,954;356,7721;3,969201
8;VRslow;5;61;0,0120893;16,26126;13,01319;31,57071;6,822902;243,6227;356,6716;3,981149
8;VRslow;5;62;0,0122496;16,25117;13,00787;31,56529;7,097808;243,2914;356,5648;3,993382
8;VRslow;5;63;0,012294;16,2414;13,00278;31,56002;7,371413;242,9587;356,4531;4,005712
8;VRslow;5;64;0,01179;16,23207;12,99797;31,55467;7,641267;242,6266;356,3396;4,01748
8;VRslow;5;65;0,011868;16,22304;12,99335;31,54928;7,905378;242,2951;356,2253;4,029377
8;VRslow;5;66;0,0099866;16,21436;12,9889;31,5439;8,162286;241,9642;356,1091;4,039399
8;VRslow;5;67;0,0113271;16,20604;12,98462;31,53856;8,411409;241,6344;355,9911;4,050674
8;VRslow;5;68;0,011493;16,19795;12,98064;31,53326;8,651401;241,3062;355,8726;4,062166
8;VRslow;5;69;0,0109365;16,19033;12,97696;31,52797;8,879082;240,9796;355,7567;4,073408
8;VRslow;5;70;0,0107975;16,18318;12,97358;31,52267;9,091966;240,6545;355,6439;4,083909
8;VRslow;5;71;0,0112335;16,17641;12,97052;31,51731;9,28832;240,3322;355,5351;4,095126
8;VRslow;5;72;0,0112261;16,1701;12,96776;31,51191;9,468501;240,0121;355,4314;4,106357
8;VRslow;5;73;0,0112574;16,16435;12,96534;31,50643;9,631783;239,6955;355,3335;4,11763
8;VRslow;5;74;0,0111495;16,15922;12,96314;31,5009;9,780568;239,3826;355,2422;4,128994
8;VRslow;5;75;0,0111496;16,15462;12,96112;31,49526;9,918339;239,0728;355,1562;4,139909
8;VRslow;5;76;0,0111905;16,15063;12,9593;31,48921;10,04982;238,7476;355,0728;4,151097
8;VRslow;5;77;0,0113117;16,14724;12,95761;31,48325;10,17655;238,4286;354,9939;4,162433
8;VRslow;5;78;0,0110777;16,14453;12,95596;31,47732;10,30051;238,1163;354,9171;4,173522
8;VRslow;5;79;0,011308;16,14251;12,95436;31,4714;10,42368;237,8105;354,843;4,184787
8;VRslow;5;80;0,010797;16,14104;12,95283;31,46551;10,54425;237,5085;354,7718;4,19601
8;VRslow;5;81;0,011507;16,14023;12,95137;31,45975;10,66156;237,2094;354,7066;4,207101
8;VRslow;5;82;0,0108157;16,14005;12,94992;31,454;10,77732;236,9141;354,6444;4,217914
