ID;Bedingung;Block;Frame;Framerate;Position;Rotation;Timestamp
2;VRslow;2;0;0,3333333;(18.2, 11.8, 31.9);(0.0, 270.0, 0.0);3,320498
2;VRslow;2;1;0,0524175;(18.2, 11.8, 31.9);(0.8, 268.8, 0.3);3,336066
2;VRslow;2;2;0,0058846;(18.2, 11.9, 31.9);(1.6, 268.4, 0.5);3,341513
2;VRslow;2;3;0,0071422;(18.3, 12.0, 31.9);(2.3, 267.9, 0.6);3,348474
2;VRslow;2;4;0,0111034;(18.3, 12.1, 31.9);(3.0, 267.6, 0.7);3,359727
2;VRslow;2;5;0,0113779;(18.3, 12.1, 31.9);(3.7, 267.3, 0.8);3,37112
2;VRslow;2;6;0,0109406;(18.3, 12.2, 31.9);(4.3, 267.1, 0.9);3,382366
2;VRslow;2;7;0,0111969;(18.3, 12.2, 31.9);(4.9, 267.0, 1.0);3,393338
2;VRslow;2;8;0,0124165;(18.3, 12.3, 31.9);(5.4, 266.9, 1.1);3,405833
2;VRslow;2;9;0,0106671;(18.3, 12.3, 31.9);(5.9, 266.9, 1.1);3,416771
2;VRslow;2;10;0,0102429;(18.3, 12.4, 32.0);(6.4, 266.9, 1.2);3,426636
2;VRslow;2;11;0,0115696;(18.3, 12.4, 32.0);(6.8, 267.0, 1.2);3,43824
2;VRslow;2;12;0,010942;(18.4, 12.5, 32.0);(7.2, 267.1, 1.3);3,449077
2;VRslow;2;13;0,0115221;(18.4, 12.5, 32.0);(7.6, 267.2, 1.3);3,460603
2;VRslow;2;14;0,010559;(18.4, 12.5, 32.0);(7.9, 267.4, 1.3);3,471159
2;VRslow;2;15;0,0114498;(18.4, 12.6, 32.0);(8.2, 267.6, 1.3);3,482679
2;VRslow;2;16;0,0108242;(18.4, 12.6, 32.0);(8.6, 267.8, 1.4);3,493482
2;VRslow;2;17;0,0112904;(18.4, 12.6, 32.0);(8.9, 268.1, 1.4);3,504727
2;VRslow;2;18;0,0113821;(18.4, 12.6, 32.1);(9.1, 268.4, 1.4);3,516127
2;VRslow;2;19;0,0110307;(18.4, 12.7, 32.1);(9.4, 268.7, 1.3);3,52714
2;VRslow;2;20;0,011438;(18.4, 12.7, 32.1);(9.6, 269.0, 1.3);3,538572
2;VRslow;2;21;0,0108569;(18.4, 12.7, 32.1);(9.9, 269.4, 1.3);3,549467
2;VRslow;2;22;0,0111575;(18.4, 12.7, 32.1);(10.1, 269.7, 1.3);3,560668
2;VRslow;2;23;0,0119478;(18.4, 12.7, 32.1);(10.3, 270.1, 1.3);3,572531
2;VRslow;2;24;0,0103362;(18.4, 12.8, 32.1);(10.5, 270.4, 1.3);3,582882
2;VRslow;2;25;0,0136879;(18.4, 12.8, 32.1);(10.7, 270.8, 1.2);3,596742
2;VRslow;2;26;0,0087352;(18.4, 12.8, 32.2);(10.9, 271.1, 1.2);3,605144
2;VRslow;2;27;0,0113571;(18.4, 12.8, 32.2);(11.1, 271.4, 1.2);3,616665
2;VRslow;2;28;0,0108692;(18.4, 12.8, 32.2);(11.2, 271.7, 1.1);3,627516
2;VRslow;2;29;0,0114913;(18.4, 12.8, 32.2);(11.4, 272.0, 1.1);3,63903
2;VRslow;2;30;0,0111656;(18.4, 12.8, 32.2);(11.6, 272.3, 1.0);3,650182
2;VRslow;2;31;0,0108185;(18.4, 12.8, 32.2);(11.7, 272.6, 0.9);3,660984
2;VRslow;2;32;0,011874;(18.4, 12.8, 32.2);(11.9, 272.8, 0.8);3,672851
2;VRslow;2;33;0,0104759;(18.4, 12.8, 32.2);(12.1, 273.1, 0.7);3,683326
2;VRslow;2;34;0,01123;(18.4, 12.8, 32.2);(12.3, 273.3, 0.7);3,694578
2;VRslow;2;35;0,01133;(18.4, 12.8, 32.2);(12.5, 273.5, 0.6);3,70589
2;VRslow;2;36;0,0113144;(18.4, 12.8, 32.3);(12.7, 273.7, 0.5);3,717204
2;VRslow;2;37;0,0111082;(18.4, 12.8, 32.3);(12.9, 273.8, 0.5);3,728316
2;VRslow;2;38;0,011294;(18.4, 12.8, 32.3);(13.1, 273.9, 0.4);3,739761
2;VRslow;2;39;0,0110061;(18.4, 12.9, 32.3);(13.3, 274.0, 0.4);3,750645
2;VRslow;2;40;0,0111978;(18.4, 12.9, 32.3);(13.5, 274.1, 0.3);3,761829
2;VRslow;2;41;0,0113177;(18.4, 12.9, 32.3);(13.7, 274.2, 0.3);3,773145
2;VRslow;2;42;0,0110844;(18.4, 12.9, 32.3);(13.8, 274.2, 0.2);3,784231
2;VRslow;2;43;0,0119544;(18.4, 12.9, 32.3);(13.9, 274.3, 0.2);3,796166
2;VRslow;2;44;0,0102285;(18.4, 12.9, 32.3);(14.1, 274.3, 0.1);3,806376
2;VRslow;2;45;0,0112481;(18.4, 12.9, 32.3);(14.2, 274.3, 0.1);3,817631
2;VRslow;2;46;0,011246;(18.3, 12.9, 32.3);(14.3, 274.3, 0.0);3,828892
2;VRslow;2;47;0,0112715;(18.3, 12.9, 32.3);(14.4, 274.2, 360.0);3,840183
2;VRslow;2;48;0,011511;(18.3, 12.9, 32.3);(14.5, 274.1, 359.9);3,854408
2;VRslow;2;49;0,0107958;(18.3, 12.9, 32.3);(14.6, 274.0, 359.9);3,86248
2;VRslow;2;50;0,011417;(18.3, 12.9, 32.3);(14.7, 273.9, 359.8);3,873898
2;VRslow;2;51;0,0109725;(18.3, 12.9, 32.3);(14.8, 273.7, 359.8);3,884843
2;VRslow;2;52;0,0110249;(18.3, 12.9, 32.3);(14.9, 273.5, 359.7);3,895885
2;VRslow;2;53;0,0115253;(18.3, 12.9, 32.3);(15.0, 273.3, 359.6);3,907409
2;VRslow;2;54;0,011044;(18.3, 12.9, 32.3);(15.1, 273.1, 359.6);3,918469
2;VRslow;2;55;0,0113239;(18.3, 12.9, 32.3);(15.2, 272.8, 359.5);3,929812
2;VRslow;2;56;0,0110334;(18.3, 12.9, 32.3);(15.3, 272.5, 359.5);3,94081
2;VRslow;2;57;0,011223;(18.3, 12.9, 32.3);(15.3, 272.2, 359.4);3,952033
2;VRslow;2;58;0,0107531;(18.3, 12.9, 32.2);(15.4, 271.8, 359.3);3,962805
2;VRslow;2;59;0,0120414;(18.3, 12.9, 32.2);(15.5, 271.4, 359.3);3,974921
2;VRslow;2;60;0,0125262;(18.3, 12.9, 32.2);(15.5, 271.0, 359.2);3,987386
2;VRslow;2;61;0,0132938;(18.3, 12.9, 32.2);(15.6, 270.5, 359.1);4,000679
2;VRslow;2;62;0,0099485;(18.3, 12.9, 32.2);(15.6, 270.0, 359.1);4,010587
2;VRslow;2;63;0,0118627;(18.3, 12.9, 32.2);(15.6, 269.5, 359.0);4,022898
2;VRslow;2;64;0,0115486;(18.3, 12.9, 32.2);(15.7, 268.9, 359.0);4,034061
2;VRslow;2;65;0,0108648;(18.3, 12.9, 32.2);(15.7, 268.3, 358.9);4,044899
2;VRslow;2;66;0,0110609;(18.3, 12.9, 32.2);(15.7, 267.7, 358.8);4,055974
2;VRslow;2;67;0,0112025;(18.3, 12.9, 32.2);(15.7, 267.0, 358.7);4,067172
2;VRslow;2;68;0,0110352;(18.3, 12.9, 32.1);(15.7, 266.3, 358.7);4,07823
2;VRslow;2;69;0,0143546;(18.3, 12.9, 32.1);(15.7, 265.6, 358.6);4,092707
2;VRslow;2;70;0,0079846;(18.3, 12.9, 32.1);(15.7, 264.8, 358.5);4,100525
2;VRslow;2;71;0,0110017;(18.3, 12.9, 32.1);(15.7, 264.0, 358.4);4,1115
2;VRslow;2;72;0,0128791;(18.3, 12.9, 32.1);(15.7, 263.2, 358.3);4,124385
2;VRslow;2;73;0,0094206;(18.3, 12.9, 32.1);(15.6, 262.3, 358.2);4,133851
2;VRslow;2;74;0,0111488;(18.3, 12.9, 32.0);(15.6, 261.5, 358.1);4,144973
2;VRslow;2;75;0,0114155;(18.3, 12.9, 32.0);(15.5, 260.6, 358.0);4,156383
2;VRslow;2;76;0,0110868;(18.4, 12.9, 32.0);(15.5, 259.8, 357.9);4,167463
2;VRslow;2;77;0,0110758;(18.4, 12.9, 32.0);(15.4, 258.9, 357.8);4,178565
