ID;Bedingung;Block;Frame;Framerate;Position;Rotation;Timestamp
1;VRbio;5;32;0,0112403;(19.0, 11.2, 38.3);(12.0, 347.2, 350.5);3,769916
1;VRbio;5;33;0,0118967;(19.1, 11.3, 38.2);(11.9, 345.6, 350.6);3,78184
1;VRbio;5;34;0,0101312;(19.1, 11.3, 38.2);(11.9, 343.9, 350.2);3,791931
1;VRbio;5;35;0,011105;(19.1, 11.3, 38.1);(11.7, 341.9, 349.4);3,803077
1;VRbio;5;36;0,0110992;(19.1, 11.4, 38.0);(11.2, 340.0, 348.6);3,814147
1;VRbio;5;37;0,0110988;(19.2, 11.4, 38.0);(10.3, 338.1, 347.5);3,825239
1;VRbio;5;38;0,0116964;(19.2, 11.4, 37.9);(9.3, 336.4, 346.6);3,836964
1;VRbio;5;39;0,010414;(19.2, 11.5, 37.8);(8.5, 334.8, 345.8);3,847355
1;VRbio;5;40;0,0112642;(19.3, 11.5, 37.7);(8.0, 333.3, 345.0);3,858618
1;VRbio;5;41;0,0113354;(19.3, 11.6, 37.7);(7.4, 332.1, 344.4);3,869997
1;VRbio;5;42;0,0112395;(19.3, 11.6, 37.6);(6.5, 331.0, 343.7);3,881212
1;VRbio;5;43;0,011027;(19.4, 11.7, 37.5);(5.6, 329.9, 343.0);3,89221
1;VRbio;5;44;0,0118754;(19.4, 11.8, 37.5);(4.7, 328.7, 342.3);3,904086
1;VRbio;5;45;0,0104478;(19.5, 11.8, 37.4);(4.1, 327.6, 342.7);3,914539
1;VRbio;5;46;0,0111564;(19.5, 11.9, 37.3);(3.8, 326.1, 342.5);3,925693
1;VRbio;5;47;0,0111496;(19.5, 11.9, 37.3);(3.4, 324.7, 342.4);3,936874
1;VRbio;5;48;0,0114798;(19.6, 12.0, 37.2);(3.0, 323.4, 341.8);3,948327
1;VRbio;5;49;0,0108991;(19.6, 12.1, 37.1);(2.5, 322.3, 341.2);3,959231
1;VRbio;5;50;0,0121694;(19.7, 12.1, 37.0);(1.9, 320.7, 340.4);3,97139
1;VRbio;5;51;0,0098979;(19.7, 12.2, 37.0);(1.3, 319.2, 339.6);3,981295
1;VRbio;5;52;0,0115618;(19.8, 12.3, 36.9);(0.7, 317.8, 338.8);3,992846
1;VRbio;5;53;0,0114348;(19.8, 12.3, 36.9);(360.0, 316.3, 338.1);4,004302
1;VRbio;5;54;0,0106528;(19.8, 12.4, 36.8);(359.2, 315.0, 337.3);4,014947
1;VRbio;5;55;0,0122298;(19.9, 12.4, 36.7);(358.1, 313.8, 336.5);4,027181
1;VRbio;5;56;0,0104714;(19.9, 12.5, 36.7);(356.7, 312.7, 335.9);4,037648
1;VRbio;5;57;0,010754;(20.0, 12.5, 36.6);(354.3, 311.7, 335.8);4,048447
1;VRbio;5;58;0,0115368;(20.0, 12.6, 36.5);(352.6, 310.4, 335.5);4,05995
1;VRbio;5;59;0,0122684;(20.1, 12.6, 36.5);(351.0, 309.3, 335.6);4,072231
1;VRbio;5;60;0,0122961;(20.1, 12.6, 36.4);(349.6, 308.0, 335.7);4,084565
1;VRbio;5;61;0,0121442;(20.2, 12.7, 36.3);(348.4, 306.5, 336.0);4,096744
1;VRbio;5;62;0,0109423;(20.2, 12.7, 36.3);(348.3, 304.7, 335.8);4,107635
1;VRbio;5;63;0,011049;(20.3, 12.8, 36.2);(348.5, 302.9, 335.5);4,118755
1;VRbio;5;64;0,0114155;(20.4, 12.8, 36.2);(348.1, 301.6, 335.2);4,130054
1;VRbio;5;65;0,0108346;(20.4, 12.8, 36.1);(347.6, 300.4, 334.9);4,140902
1;VRbio;5;66;0,011487;(20.5, 12.9, 36.1);(347.3, 299.4, 334.3);4,152416
1;VRbio;5;67;0,0137739;(20.5, 12.9, 36.0);(346.7, 298.4, 333.9);4,166212
1;VRbio;5;68;0,0087943;(20.5, 12.9, 35.9);(345.9, 297.7, 333.7);4,174937
1;VRbio;5;69;0,0113752;(20.6, 13.0, 35.9);(345.4, 296.9, 333.6);4,18636
1;VRbio;5;70;0,0110568;(20.6, 13.0, 35.8);(344.7, 296.2, 333.7);4,197395
1;VRbio;5;71;0,0120847;(20.7, 13.0, 35.8);(343.9, 295.3, 333.9);4,209494
1;VRbio;5;72;0,0107563;(20.7, 13.0, 35.7);(343.1, 294.5, 334.0);4,220262
1;VRbio;5;73;0,0109444;(20.8, 13.0, 35.7);(342.3, 293.5, 333.9);4,231176
1;VRbio;5;74;0,0110267;(20.8, 13.1, 35.6);(341.6, 292.5, 333.8);4,242196
1;VRbio;5;75;0,0121558;(20.8, 13.1, 35.5);(341.4, 291.5, 333.5);4,25437
1;VRbio;5;76;0,0102357;(20.9, 13.1, 35.5);(341.3, 290.6, 333.5);4,264592
1;VRbio;5;77;0,0119647;(20.9, 13.2, 35.4);(341.2, 289.9, 333.5);4,276554
1;VRbio;5;78;0,0108167;(20.9, 13.2, 35.3);(341.3, 289.4, 333.4);4,287688
1;VRbio;5;79;0,0107593;(21.0, 13.3, 35.3);(341.3, 288.9, 333.4);4,298124
1;VRbio;5;80;0,0112366;(21.0, 13.3, 35.2);(341.0, 288.5, 333.5);4,309375
1;VRbio;5;81;0,0114282;(21.0, 13.3, 35.2);(340.8, 288.3, 333.6);4,320795
1;VRbio;5;82;0,0108565;(21.0, 13.4, 35.1);(340.6, 288.2, 333.4);4,331652
1;VRbio;5;83;0,0112539;(21.0, 13.4, 35.1);(340.0, 288.4, 333.0);4,342919
1;VRbio;5;84;0,0114093;(21.0, 13.4, 35.0);(339.3, 288.6, 332.6);4,354305
1;VRbio;5;85;0,0109332;(21.0, 13.5, 34.9);(338.6, 288.9, 332.3);4,365436
1;VRbio;5;86;0,011269;(21.1, 13.5, 34.9);(337.9, 289.3, 331.7);4,3765
1;VRbio;5;87;0,0115298;(21.1, 13.6, 34.8);(337.2, 289.6, 331.2);4,388073
1;VRbio;5;88;0,0107082;(21.1, 13.6, 34.8);(336.4, 290.0, 330.8);4,39881
1;VRbio;5;89;0,0115117;(21.0, 13.7, 34.7);(335.5, 290.5, 330.4);4,410283
1;VRbio;5;90;0,0110576;(21.0, 13.7, 34.6);(334.5, 291.2, 329.9);4,421347
1;VRbio;5;91;0,01075;(21.0, 13.7, 34.6);(333.3, 292.0, 329.3);4,432065
1;VRbio;5;92;0,012216;(21.0, 13.8, 34.5);(332.1, 293.0, 328.7);4,444371
1;VRbio;5;93;0,0105995;(21.0, 13.8, 34.5);(331.0, 293.9, 328.0);4,454915
1;VRbio;5;94;0,0106213;(21.0, 13.9, 34.4);(330.0, 294.8, 327.3);4,465503
1;VRbio;5;95;0,0113022;(21.0, 13.9, 34.3);(329.1, 295.8, 326.4);4,47683
1;VRbio;5;96;0,0116196;(20.9, 14.0, 34.3);(328.5, 296.6, 325.4);4,488466
1;VRbio;5;97;0,0106229;(20.9, 14.0, 34.2);(328.1, 297.4, 324.5);4,499042
1;VRbio;5;98;0,0122726;(20.9, 14.1, 34.2);(328.0, 297.8, 323.7);4,511392
1;VRbio;5;99;0,0118616;(20.9, 14.2, 34.1);(328.0, 298.1, 323.3);4,523301
1;VRbio;5;100;0,0091418;(20.9, 14.2, 34.0);(327.9, 298.2, 323.1);4,532181
1;VRbio;5;101;0,0112344;(20.8, 14.3, 34.0);(327.6, 298.3, 323.0);4,543566
1;VRbio;5;102;0,0120687;(20.8, 14.3, 33.9);(327.0, 298.3, 323.0);4,555643
1;VRbio;5;103;0,0102187;(20.8, 14.3, 33.8);(326.0, 298.3, 323.0);4,56585
1;VRbio;5;104;0,0116229;(20.8, 14.4, 33.8);(325.2, 298.2, 322.9);4,577516
1;VRbio;5;105;0,0117868;(20.8, 14.4, 33.7);(324.3, 298.0, 322.7);4,589406
1;VRbio;5;106;0,0100441;(20.8, 14.5, 33.7);(323.4, 297.6, 322.7);4,599137
1;VRbio;5;107;0,0113524;(20.8, 14.5, 33.6);(322.7, 297.2, 323.0);4,610679
1;VRbio;5;108;0,0109964;(20.8, 14.5, 33.6);(322.0, 297.0, 323.1);4,621668
1;VRbio;5;109;0,0114027;(20.8, 14.5, 33.5);(321.5, 296.4, 323.4);4,633052
1;VRbio;5;110;0,0121633;(20.7, 14.6, 33.4);(320.5, 296.0, 323.9);4,645302
1;VRbio;5;111;0,0103483;(20.7, 14.6, 33.4);(319.6, 296.0, 323.9);4,655437
1;VRbio;5;112;0,0108585;(20.7, 14.6, 33.3);(319.1, 296.2, 323.8);4,666443
1;VRbio;5;113;0,0112006;(20.7, 14.6, 33.3);(318.9, 296.3, 323.8);4,677668
1;VRbio;5;114;0,0115381;(20.7, 14.7, 33.2);(318.5, 296.0, 324.1);4,689182
1;VRbio;5;115;0,0110274;(20.7, 14.7, 33.2);(318.1, 295.7, 324.3);4,700189
1;VRbio;5;116;0,0110741;(20.7, 14.7, 33.1);(317.6, 295.5, 324.6);4,71127
1;VRbio;5;117;0,0119359;(20.7, 14.7, 33.1);(317.1, 295.5, 324.5);4,723338
1;VRbio;5;118;0,0102411;(20.7, 14.7, 33.0);(316.4, 295.7, 324.5);4,733294
1;VRbio;5;119;0,0111608;(20.7, 14.7, 33.0);(315.7, 295.9, 324.6);4,744631
1;VRbio;5;120;0,011248;(20.7, 14.7, 32.9);(315.1, 296.1, 324.8);4,755914
1;VRbio;5;121;0,0111821;(20.8, 14.7, 32.9);(314.5, 296.2, 325.0);4,767198
1;VRbio;5;122;0,0112278;(20.8, 14.7, 32.8);(314.1, 296.3, 325.2);4,778358
1;VRbio;5;123;0,011177;(20.8, 14.8, 32.8);(313.6, 296.3, 325.4);4,789434
1;VRbio;5;124;0,0108517;(20.8, 14.8, 32.7);(313.3, 296.1, 325.7);4,80014
1;VRbio;5;125;0,011354;(20.8, 14.8, 32.7);(312.9, 295.9, 326.0);4,811851
1;VRbio;5;126;0,0116691;(20.8, 14.8, 32.7);(312.4, 296.1, 326.2);4,823324
1;VRbio;5;127;0,0117405;(20.7, 14.8, 32.6);(312.0, 296.4, 326.2);4,835092
1;VRbio;5;128;0,0102895;(20.7, 14.8, 32.6);(311.5, 296.7, 326.4);4,845375
1;VRbio;5;129;0,0112108;(20.7, 14.7, 32.6);(311.0, 296.7, 326.8);4,856575
1;VRbio;5;130;0,0108782;(20.7, 14.7, 32.5);(310.7, 296.6, 327.3);4,867439
1;VRbio;5;131;0,0114798;(20.7, 14.7, 32.5);(310.4, 296.4, 328.0);4,878946
1;VRbio;5;132;0,0116066;(20.7, 14.7, 32.5);(310.2, 296.2, 328.5);4,890553
1;VRbio;5;133;0,0104536;(20.7, 14.7, 32.4);(309.8, 295.9, 329.0);4,901068
1;VRbio;5;134;0,0118159;(20.7, 14.7, 32.4);(309.4, 295.5, 329.7);4,912788
1;VRbio;5;135;0,0105895;(20.7, 14.7, 32.4);(308.8, 295.2, 330.1);4,923409
1;VRbio;5;136;0,0109726;(20.7, 14.7, 32.4);(308.2, 295.2, 330.4);4,934334
1;VRbio;5;137;0,0112962;(20.7, 14.7, 32.4);(307.5, 295.1, 330.7);4,945641
1;VRbio;5;138;0,011911;(20.6, 14.7, 32.4);(306.6, 295.1, 330.9);4,95756
1;VRbio;5;139;0,0101784;(20.6, 14.6, 32.3);(305.8, 295.4, 330.8);4,967756
1;VRbio;5;140;0,0113789;(20.6, 14.6, 32.3);(305.0, 295.8, 330.6);4,97912
1;VRbio;5;141;0,0111214;(20.6, 14.6, 32.3);(304.4, 296.4, 330.3);4,990256
1;VRbio;5;142;0,0113018;(20.6, 14.6, 32.3);(304.0, 296.7, 330.3);5,00158
1;VRbio;5;143;0,0117607;(20.5, 14.6, 32.3);(303.9, 296.6, 330.9);5,01332
1;VRbio;5;144;0,0103848;(20.5, 14.6, 32.3);(303.9, 296.1, 331.9);5,023798
1;VRbio;5;145;0,0109999;(20.5, 14.5, 32.3);(304.0, 295.3, 333.3);5,034685
1;VRbio;5;146;0,0114373;(20.5, 14.5, 32.3);(304.1, 294.1, 335.1);5,04612
1;VRbio;5;147;0,0116621;(20.5, 14.5, 32.3);(304.1, 293.0, 336.5);5,057775
1;VRbio;5;148;0,0105232;(20.4, 14.5, 32.3);(304.1, 292.1, 338.0);5,068339
1;VRbio;5;149;0,0112685;(20.4, 14.4, 32.3);(304.1, 291.6, 338.9);5,079636
1;VRbio;5;150;0,0112787;(20.9, 14.8, 32.2);(304.2, 291.3, 339.4);5,090867
1;VRbio;5;151;0,0109101;(20.9, 14.8, 32.2);(304.2, 291.1, 340.0);5,101792
1;VRbio;5;152;0,0113525;(20.9, 14.8, 32.2);(304.2, 290.9, 340.6);5,113111
1;VRbio;5;153;0,0117088;(20.9, 14.8, 32.2);(304.1, 290.8, 341.2);5,124817
1;VRbio;5;154;0,0103859;(20.9, 14.7, 32.2);(304.1, 290.6, 341.7);5,13522
1;VRbio;5;155;0,0113603;(20.8, 14.7, 32.2);(304.2, 290.5, 342.3);5,146682
1;VRbio;5;156;0,0112475;(20.8, 14.7, 32.2);(304.2, 290.3, 343.0);5,157822
1;VRbio;5;157;0,0109849;(20.8, 14.7, 32.2);(304.2, 290.0, 343.7);5,168829
1;VRbio;5;158;0,0113784;(20.8, 14.7, 32.2);(304.0, 289.7, 344.2);5,180193
1;VRbio;5;159;0,0110908;(20.8, 14.7, 32.2);(303.8, 289.6, 344.4);5,191285
1;VRbio;5;160;0,0111339;(20.7, 14.7, 32.2);(303.7, 289.6, 344.4);5,202435
1;VRbio;5;161;0,0109804;(20.7, 14.6, 32.2);(303.6, 289.6, 344.6);5,213614
1;VRbio;5;162;0,0114315;(20.7, 14.6, 32.2);(303.8, 289.6, 345.0);5,224811
1;VRbio;5;163;0,0111613;(20.6, 14.6, 32.2);(304.1, 289.3, 345.5);5,235992
1;VRbio;5;164;0,0110164;(20.6, 14.6, 32.2);(304.5, 288.6, 346.3);5,246986
1;VRbio;5;165;0,0120363;(20.6, 14.6, 32.2);(305.0, 287.6, 347.2);5,259042
1;VRbio;5;166;0,0104842;(20.6, 14.6, 32.3);(305.6, 286.8, 347.7);5,269524
1;VRbio;5;167;0,0110891;(20.6, 14.6, 32.3);(306.1, 285.9, 348.3);5,280622
1;VRbio;5;168;0,0122207;(20.5, 14.6, 32.3);(306.5, 285.1, 349.1);5,292832
1;VRbio;5;169;0,0103067;(20.5, 14.6, 32.3);(306.8, 284.5, 349.6);5,303257
1;VRbio;5;170;0,0109786;(20.5, 14.6, 32.3);(307.1, 284.0, 349.6);5,314116
1;VRbio;5;171;0,0124286;(20.5, 14.5, 32.3);(307.4, 283.6, 349.2);5,326538
1;VRbio;5;172;0,0099567;(20.5, 14.5, 32.3);(307.8, 283.1, 349.2);5,336506
1;VRbio;5;173;0,011091;(20.5, 14.5, 32.3);(308.4, 282.4, 349.7);5,347573
1;VRbio;5;174;0,0118928;(20.4, 14.5, 32.3);(308.9, 281.6, 350.5);5,359499
1;VRbio;5;175;0,0107964;(20.4, 14.5, 32.3);(309.4, 280.9, 351.2);5,370359
1;VRbio;5;176;0,0110291;(20.4, 14.5, 32.3);(309.9, 280.4, 351.5);5,381279
1;VRbio;5;177;0,0114077;(20.4, 14.4, 32.4);(310.3, 280.0, 351.7);5,392711
1;VRbio;5;178;0,0110085;(20.4, 14.4, 32.4);(310.7, 279.8, 351.3);5,403733
1;VRbio;5;179;0,0111259;(20.4, 14.4, 32.4);(311.1, 279.7, 351.0);5,41486
1;VRbio;5;180;0,0113042;(20.4, 14.4, 32.4);(311.6, 279.5, 350.6);5,426155
1;VRbio;5;181;0,011886;(20.4, 14.4, 32.4);(312.2, 279.3, 350.6);5,438134
1;VRbio;5;182;0,0102822;(20.3, 14.4, 32.4);(312.9, 279.0, 350.7);5,448331
1;VRbio;5;183;0,0119191;(20.3, 14.4, 32.4);(313.6, 278.7, 350.8);5,46024
1;VRbio;5;184;0,01072;(20.3, 14.4, 32.4);(314.2, 278.5, 350.7);5,470981
1;VRbio;5;185;0,0119196;(20.3, 14.3, 32.4);(314.7, 278.2, 350.6);5,482879
1;VRbio;5;186;0,0104601;(20.3, 14.3, 32.4);(315.1, 278.0, 350.7);5,493359
1;VRbio;5;187;0,0114119;(20.3, 14.3, 32.4);(315.7, 277.7, 350.8);5,504776
1;VRbio;5;188;0,0110977;(20.2, 14.3, 32.4);(316.3, 277.6, 350.9);5,515847
1;VRbio;5;189;0,011455;(20.2, 14.3, 32.4);(316.9, 277.4, 350.9);5,527381
1;VRbio;5;190;0,0115732;(20.2, 14.3, 32.4);(317.5, 277.2, 350.8);5,538895
1;VRbio;5;191;0,0103039;(20.2, 14.3, 32.4);(318.1, 277.0, 350.9);5,549225
1;VRbio;5;192;0,0115191;(20.2, 14.2, 32.4);(318.8, 276.9, 351.0);5,560801
1;VRbio;5;193;0,0111622;(20.2, 14.2, 32.4);(319.3, 276.9, 350.7);5,571907
1;VRbio;5;194;0,011081;(20.2, 14.2, 32.4);(319.8, 276.8, 350.6);5,582958
1;VRbio;5;195;0,0111843;(20.2, 14.2, 32.4);(320.4, 276.7, 350.5);5,594169
1;VRbio;5;196;0,011199;(20.1, 14.2, 32.4);(320.8, 276.5, 350.5);5,605353
1;VRbio;5;197;0,0109942;(20.1, 14.2, 32.4);(321.4, 276.3, 350.5);5,616302
1;VRbio;5;198;0,0117245;(20.1, 14.2, 32.4);(321.9, 276.3, 350.3);5,628099
1;VRbio;5;199;0,0109934;(20.1, 14.2, 32.4);(322.5, 276.3, 350.1);5,63909
1;VRbio;5;200;0,010962;(20.1, 14.2, 32.4);(323.0, 276.1, 350.1);5,650022
1;VRbio;5;201;0,012386;(20.1, 14.1, 32.4);(323.6, 276.0, 350.2);5,662383
1;VRbio;5;202;0,0101925;(20.1, 14.1, 32.4);(324.1, 276.0, 350.1);5,672588
1;VRbio;5;203;0,0108289;(20.0, 14.1, 32.4);(324.6, 275.9, 350.1);5,683403
1;VRbio;5;204;0,012478;(20.0, 14.1, 32.4);(325.0, 275.8, 350.2);5,695894
1;VRbio;5;205;0,0100069;(20.0, 14.1, 32.4);(325.5, 275.8, 350.2);5,70595
1;VRbio;5;206;0,0112454;(20.0, 14.1, 32.4);(326.0, 275.8, 350.2);5,717171
1;VRbio;5;207;0,0112066;(20.0, 14.1, 32.4);(326.3, 275.8, 350.1);5,728346
1;VRbio;5;208;0,0111905;(20.0, 14.1, 32.4);(326.7, 275.9, 349.9);5,739567
1;VRbio;5;209;0,011206;(20.0, 14.0, 32.4);(327.0, 275.8, 349.9);5,750771
1;VRbio;5;210;0,0111084;(19.9, 14.0, 32.5);(327.5, 275.7, 349.9);5,761883
1;VRbio;5;211;0,0114778;(19.9, 14.0, 32.5);(327.9, 275.7, 349.9);5,773367
1;VRbio;5;212;0,0117732;(19.9, 14.0, 32.5);(328.2, 275.7, 349.8);5,785141
1;VRbio;5;213;0,0102797;(19.9, 14.0, 32.5);(328.4, 275.7, 349.6);5,795398
1;VRbio;5;214;0,0112101;(19.9, 14.0, 32.5);(328.8, 275.7, 349.6);5,806595
1;VRbio;5;215;0,0122995;(19.9, 14.0, 32.5);(329.2, 275.6, 349.7);5,818974
1;VRbio;5;216;0,0104193;(19.9, 13.9, 32.5);(329.6, 275.5, 349.7);5,829329
1;VRbio;5;217;0,0107052;(19.8, 13.9, 32.5);(329.9, 275.5, 349.7);5,840277
1;VRbio;5;218;0,0109051;(19.8, 13.9, 32.5);(330.2, 275.5, 349.6);5,850919
1;VRbio;5;219;0,0112498;(19.8, 13.9, 32.5);(330.5, 275.5, 349.5);5,862171
1;VRbio;5;220;0,0111441;(19.8, 13.9, 32.5);(330.9, 275.4, 349.4);5,873322
1;VRbio;5;221;0,0114712;(19.8, 13.9, 32.5);(331.5, 275.2, 349.5);5,884823
1;VRbio;5;222;0,011182;(19.8, 13.9, 32.5);(331.9, 275.1, 349.4);5,896025
1;VRbio;5;223;0,0109421;(19.8, 13.9, 32.5);(332.2, 275.2, 349.1);5,906909
1;VRbio;5;224;0,0108473;(19.8, 13.9, 32.4);(332.4, 275.1, 348.9);5,917766
1;VRbio;5;225;0,0118603;(19.8, 13.9, 32.4);(332.7, 275.0, 349.0);5,929628
1;VRbio;5;226;0,0108551;(19.8, 13.8, 32.4);(333.1, 274.8, 349.0);5,940495
1;VRbio;5;227;0,010802;(19.8, 13.8, 32.4);(333.6, 274.7, 349.1);5,951645
1;VRbio;5;228;0,0116384;(19.7, 13.8, 32.4);(334.1, 274.6, 348.9);5,962954
1;VRbio;5;229;0,0108155;(19.7, 13.8, 32.4);(334.4, 274.5, 348.8);5,97372
1;VRbio;5;230;0,0110945;(19.7, 13.8, 32.4);(334.7, 274.3, 348.6);5,984843
1;VRbio;5;231;0,0114008;(19.7, 13.8, 32.4);(335.2, 274.1, 348.6);5,996609
1;VRbio;5;232;0,0119812;(19.7, 13.8, 32.4);(335.7, 274.0, 348.6);6,008274
1;VRbio;5;233;0,0103222;(19.7, 13.8, 32.4);(336.0, 273.8, 348.6);6,018594
1;VRbio;5;234;0,0112275;(19.7, 13.8, 32.4);(336.5, 273.6, 348.6);6,029742
1;VRbio;5;235;0,0113534;(19.7, 13.8, 32.4);(337.0, 273.5, 348.7);6,041151
1;VRbio;5;236;0,0113847;(19.7, 13.8, 32.4);(337.4, 273.3, 348.8);6,052522
1;VRbio;5;237;0,0108473;(19.7, 13.8, 32.4);(337.8, 273.2, 348.9);6,06352
1;VRbio;5;238;0,011396;(19.7, 13.7, 32.4);(338.2, 273.1, 349.0);6,074761
1;VRbio;5;239;0,0115513;(19.7, 13.7, 32.4);(338.6, 272.9, 349.1);6,086321
1;VRbio;5;240;0,0107493;(19.7, 13.7, 32.4);(339.0, 272.7, 349.2);6,097044
1;VRbio;5;241;0,0109066;(19.7, 13.7, 32.4);(339.4, 272.6, 349.3);6,107948
1;VRbio;5;242;0,0113606;(19.7, 13.7, 32.4);(339.7, 272.4, 349.4);6,119384
1;VRbio;5;243;0,0119457;(19.7, 13.7, 32.4);(340.0, 272.3, 349.5);6,131322
1;VRbio;5;244;0,010296;(19.7, 13.7, 32.4);(340.3, 272.2, 349.4);6,141572
1;VRbio;5;245;0,0111505;(19.7, 13.7, 32.4);(340.6, 272.0, 349.5);6,152729
1;VRbio;5;246;0,0115441;(19.7, 13.7, 32.4);(341.0, 271.8, 349.5);6,164277
1;VRbio;5;247;0,0107969;(19.7, 13.7, 32.4);(341.3, 271.6, 349.4);6,17516
1;VRbio;5;248;0,0110658;(19.7, 13.7, 32.3);(341.7, 271.5, 349.4);6,186098
1;VRbio;5;249;0,0113776;(19.7, 13.7, 32.3);(342.0, 271.3, 349.5);6,197489
1;VRbio;5;250;0,0125995;(19.7, 13.7, 32.3);(342.1, 271.2, 349.5);6,210079
1;VRbio;5;251;0,0097253;(19.7, 13.7, 32.3);(342.3, 271.1, 349.6);6,219828
1;VRbio;5;252;0,011181;(19.7, 13.7, 32.3);(342.5, 271.0, 349.7);6,230998
1;VRbio;5;253;0,0110663;(19.7, 13.7, 32.3);(342.8, 270.8, 349.8);6,242077
1;VRbio;5;254;0,0114579;(19.7, 13.7, 32.3);(343.0, 270.7, 350.0);6,253523
1;VRbio;5;255;0,0116038;(19.7, 13.7, 32.3);(343.2, 270.5, 350.1);6,265148
1;VRbio;5;256;0,0103697;(19.7, 13.7, 32.3);(343.4, 270.4, 350.1);6,275471
1;VRbio;5;257;0,0112986;(19.7, 13.7, 32.3);(343.7, 270.4, 350.2);6,286812
1;VRbio;5;258;0,0110851;(19.8, 13.7, 32.3);(344.0, 270.3, 350.3);6,2979
1;VRbio;5;259;0,011482;(19.8, 13.6, 32.3);(344.3, 270.2, 350.4);6,309395
1;VRbio;5;260;0,0111434;(19.8, 13.6, 32.3);(344.6, 270.1, 350.6);6,320503
1;VRbio;5;261;0,0112442;(19.8, 13.6, 32.3);(344.8, 270.1, 350.8);6,3318
1;VRbio;5;262;0,0107275;(19.8, 13.6, 32.3);(345.0, 270.0, 350.8);6,342452
1;VRbio;5;263;0,0116333;(19.8, 13.6, 32.3);(345.1, 270.0, 350.8);6,354131
1;VRbio;5;264;0,0109957;(19.8, 13.6, 32.3);(345.3, 269.9, 350.8);6,365147
1;VRbio;5;265;0,0112193;(19.8, 13.6, 32.3);(345.4, 269.9, 350.8);6,376325
1;VRbio;5;266;0,0122838;(19.8, 13.6, 32.3);(345.6, 269.9, 350.7);6,388641
1;VRbio;5;267;0,0097339;(19.8, 13.6, 32.3);(345.9, 270.0, 350.6);6,398339
