ID;Bedingung;Block;Frame;Framerate;Position_x;Position_y;Position_z;Rotation_x;Rotation_y;Rotation_z;Timestamp
7;VRslow;3;0;0,3333333;17,87312;13,41474;31,88;9,768656;270;8,663347E-07;3,243673
7;VRslow;3;1;0,0659442;18,00102;13,12867;32,49789;8,709484;275,232;0,861861;3,258003
7;VRslow;3;2;0,0068579;18,12061;12,86249;33,07247;7,639433;280,135;1,577003;3,264129
7;VRslow;3;3;0,0112647;18,23174;12,61494;33,60678;6,580829;284,726;2,162574;3,275356
7;VRslow;3;4;0,0112259;18,3351;12,38474;34,10369;5,547748;289,0226;2,632491;3,2866
7;VRslow;3;5;0,0114727;18,43126;12,17066;34,56576;4,548366;293,0404;3,001209;3,298071
7;VRslow;3;6;0,0224141;18,52065;11,97155;34,99545;3,589784;296,7967;3,282017;3,320537
7;VRslow;3;7;0,010521;18,60383;11,78643;35,39499;2,677397;300,3076;3,487177;3,330938
7;VRslow;3;8;0,0119103;18,68116;11,61428;35,76653;1,814256;303,5869;3,628222;3,342978
7;VRslow;3;9;0,0105665;18,75308;11,45423;36,11211;1,001897;306,6487;3,716216;3,353483
7;VRslow;3;10;0,01198;18,81993;11,30532;36,43356;0,2401432;309,509;3,758351;3,365563
7;VRslow;3;11;0,0228582;18,88205;11,16682;36,73247;359,528;312,1789;3,763583;3,388429
7;VRslow;3;12;0,0103648;18,93983;11,03804;37,01053;358,8639;314,6705;3,738796;3,398755
7;VRslow;3;13;0,010591;18,99356;10,91827;37,26912;358,2448;316,9957;3,688961;3,409203
7;VRslow;3;14;0,011745;19,04353;10,80688;37,50958;357,6701;319,1656;3,619866;3,421003
7;VRslow;3;15;0,0103999;19,09;10,70326;37,73324;357,1381;321,1892;3,536311;3,431386
7;VRslow;3;16;0,011378;19,13322;10,60689;37,94125;356,6446;323,0762;3,441684;3,442819
7;VRslow;3;17;0,0112079;19,17339;10,51731;38,13473;356,1886;324,8359;3,339257;3,453974
7;VRslow;3;18;0,0113081;19,21074;10,43399;38,3147;355,7666;326,4772;3,230917;3,465361
7;VRslow;3;19;0,0114311;19,24541;10,35649;38,48205;355,377;328,0063;3,119375;3,477066
7;VRslow;3;20;0,0131976;19,27769;10,28437;38,63765;355,0166;329,4308;3,006989;3,489935
7;VRslow;3;21;0,008361;19,30769;10,21729;38,78235;354,6843;330,759;2,893271;3,498259
7;VRslow;3;22;0,0113694;19,3356;10,1549;38,91691;354,3769;331,9958;2,78155;3,509634
7;VRslow;3;23;0,01126;19,36154;10,0969;39,04209;354,0935;333,1476;2,67097;3,520916
7;VRslow;3;24;0,0107452;19,38565;10,04296;39,15857;353,8322;334,2209;2,562653;3,531599
7;VRslow;3;25;0,0111704;19,40807;9,992775;39,26691;353,5903;335,2209;2,456721;3,542765
7;VRslow;3;26;0,0111281;19,4289;9,946129;39,36769;353,3665;336,1527;2,354229;3,553886
7;VRslow;3;27;0,0112731;19,44824;9,902702;39,46148;353,1605;337,0198;2,256093;3,565179
7;VRslow;3;28;0,0121935;19,46626;9,862321;39,54871;352,9706;337,8272;2,161478;3,577424
7;VRslow;3;29;0,0102079;19,48303;9,824751;39,62983;352,7952;338,5787;2,071856;3,587755
7;VRslow;3;30;0,0117084;19,49861;9,789777;39,70529;352,6324;339,2787;1,986625;3,599326
7;VRslow;3;31;0,0106943;19,51305;9,757238;39,77544;352,4818;339,9302;1,905546;3,609976
7;VRslow;3;32;0,0111206;19,52649;9,726933;39,84061;352,343;340,5368;1,82824;3,621096
7;VRslow;3;33;0,0115756;19,53901;9,698732;39,90121;352,2139;341,1006;1,755106;3,632717
7;VRslow;3;34;0,0107328;19,55066;9,672507;39,95757;352,0952;341,6259;1,684924;3,643388
7;VRslow;3;35;0,0113802;19,56144;9,648137;40,01012;351,9856;342,1147;1,619598;3,654798
7;VRslow;3;36;0,0110851;19,57149;9,625523;40,05893;351,8839;342,5702;1,557183;3,665893
7;VRslow;3;37;0,0113283;19,58088;9,604479;40,10435;351,7897;342,9931;1,499383;3,677214
7;VRslow;3;38;0,0111096;19,58964;9,584871;40,14658;351,7026;343,3867;1,444312;3,688359
7;VRslow;3;39;0,0112297;19,59782;9,566675;40,18576;351,6216;343,7524;1,392459;3,699554
7;VRslow;3;40;0,0110263;19,60548;9,549755;40,22223;351,5467;344,0934;1,343413;3,710555
7;VRslow;3;41;0,0111393;19,61259;9,534039;40,25622;351,4771;344,4102;1,297589;3,721714
7;VRslow;3;42;0,0115098;19,61921;9,51941;40,28788;351,4128;344,705;1,254936;3,73323
7;VRslow;3;43;0,0105415;19,62538;9,505796;40,31734;351,3525;344,9795;1,214373;3,743742
7;VRslow;3;44;0,0118378;19,63113;9,493152;40,34474;351,2975;345,2349;1,176905;3,755594
7;VRslow;3;45;0,0117374;19,6365;9,481389;40,37023;351,2463;345,472;1,141551;3,767364
7;VRslow;3;46;0,010416;19,64139;9,470424;40,3939;351,1982;345,6933;1,109243;3,777789
7;VRslow;3;47;0,011239;19,64594;9,460261;40,41585;351,1535;345,8991;1,078837;3,788985
7;VRslow;3;48;0,0110264;19,65016;9,450788;40,4363;351,1127;346,0901;1,049902;3,80001
7;VRslow;3;49;0,0112655;19,65398;9,441961;40,4553;351,0746;346,2685;1,023923;3,811277
7;VRslow;3;50;0,0113111;19,65751;9,433761;40,47301;351,0388;346,4348;0,9999138;3,822626
7;VRslow;3;51;0,0115004;19,66083;9,42621;40,4894;351,0057;346,5891;0,9768168;3,834097
7;VRslow;3;52;0,0104801;19,66394;9,419245;40,50471;350,9756;346,7318;0,9556967;3,844588
7;VRslow;3;53;0,0113808;19,66684;9,412787;40,51889;350,9471;346,8649;0,9351264;3,855972
7;VRslow;3;54;0,0113985;19,66954;9,406798;40,53205;350,92;346,9895;0,9166291;3,867365
7;VRslow;3;55;0,0110455;19,67207;9,401191;40,54424;350,895;347,1051;0,8990597;3,87839
7;VRslow;3;56;0,0115461;19,67444;9,395975;40,5556;350,8716;347,2122;0,88314;3,889999
7;VRslow;3;57;0,0120878;19,67668;9,391166;40,5661;350,8492;347,3119;0,8671933;3,902077
7;VRslow;3;58;0,0109868;19,67877;9,386713;40,57585;350,8291;347,4043;0,8530678;3,913025
7;VRslow;3;59;0,0121565;19,68071;9,382639;40,58488;350,8106;347,4901;0,8400548;3,925189
7;VRslow;3;60;0,0121752;19,68257;9,378864;40,59329;350,7936;347,5705;0,8278769;3,937369
7;VRslow;3;61;0,0121503;19,6843;9,375356;40,60109;350,7772;347,6453;0,8164091;3,949724
7;VRslow;3;62;0,0109081;19,68594;9,372104;40,6083;350,7619;347,7142;0,8054509;3,96043
7;VRslow;3;63;0,0117926;19,6874;9,369048;40,61502;350,7478;347,7791;0,7956496;3,972264
7;VRslow;3;64;0,0135261;19,68882;9,366154;40,6212;350,7352;347,8389;0,786019;3,985831
7;VRslow;3;65;0,0093178;19,69013;9,363445;40,62695;350,7226;347,8947;0,7780181;3,995043
7;VRslow;3;66;0,0106844;19,69128;9,360921;40,63225;350,7112;347,9467;0,7707757;4,005776
7;VRslow;3;67;0,0110742;19,69236;9,358523;40,63712;350,6998;347,9962;0,7635251;4,016836
7;VRslow;3;68;0,0112793;19,69337;9,356277;40,64171;350,6902;348,0414;0,756924;4,028137
7;VRslow;3;69;0,0114842;19,69427;9,35415;40,646;350,6817;348,0839;0,7506539;4,039578
7;VRslow;3;70;0,0103978;19,69512;9,352151;40,64995;350,6742;348,123;0,7450634;4,049989
7;VRslow;3;71;0,0109633;19,6959;9,350257;40,65367;350,6659;348,1594;0,7395357;4,060934
7;VRslow;3;72;0,011438;19,69664;9,348484;40,65713;350,6591;348,1939;0,7341666;4,072396
7;VRslow;3;73;0,0113028;19,69727;9,346921;40,66041;350,6526;348,226;0,7297254;4,083687
7;VRslow;3;74;0,0110189;19,69788;9,345466;40,66348;350,6471;348,255;0,7252735;4,094722
