ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
3;RE;1;2022-01-27_10-26-06;MWD;1;1;18,76417;18,76417;19,10513;4,316469;0,34
3;RE;1;2022-01-27_10-26-06;TP;1;2;20,10748;22,20919;22,37804;2,10;0,17
3;RE;1;2022-01-27_10-26-06;MWD;2;1;23,37906;25,92983;26,09717;2,55;0,17
3;RE;1;2022-01-27_10-26-06;TP;2;4;27,09888;29,16913;29,33756;2,07;0,17
3;RE;1;2022-01-27_10-26-06;MWD;3;4;30,33879;33,70518;33,86559;3,37;0,16
3;RE;1;2022-01-27_10-26-06;TP;3;7;34,86695;37,30596;37,46499;2,44;0,16
3;RE;1;2022-01-27_10-26-06;MWD;4;2;38,46652;41,88957;42,07376;3,42;0,18
3;RE;1;2022-01-27_10-26-06;TP;4;1;43,07518;45,73726;45,93693;2,66;0,20
3;RE;1;2022-01-27_10-26-06;MWD;5;4;46,93885;50,85699;51,00991;3,92;0,15
3;RE;1;2022-01-27_10-26-06;TP;5;4;52,01109;54,62547;54,77739;2,61;0,15
3;RE;1;2022-01-27_10-26-06;MWD;6;2;55,77821;58,94583;59,12168;3,17;0,18
3;RE;1;2022-01-27_10-26-06;TP;6;1;60,12352;62,24993;62,41689;2,13;0,17
3;RE;1;2022-01-27_10-26-06;MWD;7;1;63,41781;65,76142;65,93717;2,34;0,18
3;RE;1;2022-01-27_10-26-06;TP;7;7;66,93788;69,289;69,44135;2,35;0,15
3;RE;1;2022-01-27_10-26-06;MWD;8;7;70,44294;73,92103;74,09755;3,48;0,18
3;RE;1;2022-01-27_10-26-06;TP;8;2;75,09823;77,05809;77,19331;1,96;0,14
3;RE;1;2022-01-27_10-26-06;MWD;9;1;78,19504;81,51311;81,66557;3,32;0,15
3;RE;1;2022-01-27_10-26-06;TP;9;2;82,66782;84,73708;84,91329;2,07;0,18
3;RE;1;2022-01-27_10-26-06;MWD;10;4;85,91446;92,44106;92,63341;6,53;0,19
3;RE;1;2022-01-27_10-26-06;TP;10;1;93,63494;97,25751;97,43347;3,62;0,18
3;RE;1;2022-01-27_10-26-06;MWD;11;2;98,43432;100,769;100,8979;2,33;0,13
3;RE;1;2022-01-27_10-26-06;TP;11;4;101,8986;104,313;104,4815;2,41;0,17
3;RE;1;2022-01-27_10-26-06;MWD;12;7;105,4825;107,6513;107,785;2,17;0,13
3;RE;1;2022-01-27_10-26-06;TP;12;7;108,7867;111,274;111,4501;2,49;0,18
3;RE;1;2022-01-27_10-26-06;MWD;13;4;112,452;115,313;115,4736;2,86;0,16
3;RE;1;2022-01-27_10-26-06;TP;13;7;116,4749;118,6495;118,8254;2,17;0,18
3;RE;1;2022-01-27_10-26-06;MWD;14;7;119,8265;122,1379;122,3055;2,31;0,17
3;RE;1;2022-01-27_10-26-06;TP;14;2;123,3069;125,5449;125,6899;2,24;0,15
3;RE;1;2022-01-27_10-26-06;MWD;15;1;126,6905;128,8252;128,9695;2,13;0,14
3;RE;1;2022-01-27_10-26-06;TP;15;1;129,9702;131,7615;131,9214;1,79;0,16
3;RE;1;2022-01-27_10-26-06;MWD;16;2;132,9221;135,0813;135,2509;2,16;0,17
3;RE;1;2022-01-27_10-26-06;TP;16;4;136,2518;138,474;138,6334;2,22;0,16
3;RE;1;2022-01-27_10-26-06;MWD;17;4;139,6353;142,537;142,6817;2,90;0,14
3;RE;1;2022-01-27_10-26-06;TP;17;1;143,6823;145,6971;145,8568;2,01;0,16
3;RE;1;2022-01-27_10-26-06;MWD;18;1;146,858;149,3139;149,5134;2,46;0,20
3;RE;1;2022-01-27_10-26-06;TP;18;2;150,515;152,7052;152,8656;2,19;0,16
3;RE;1;2022-01-27_10-26-06;MWD;19;2;153,8674;157,0652;157,2498;3,20;0,18
3;RE;1;2022-01-27_10-26-06;TP;19;7;158,2517;161,6731;161,8251;3,42;0,15
3;RE;1;2022-01-27_10-26-06;MWD;20;7;162,8266;165,9933;166,1455;3,17;0,15
3;RE;1;2022-01-27_10-26-06;TP;20;4;167,1462;170,5289;170,9375;3,38;0,41
