ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-16_18-37-59;TP;1;2;5,535158;5,535148;7,146605;4,551903;1,61
;RE;;2022-02-16_18-37-59;MWD;1;2;9,152894;10,05204;10,83309;0,90;0,78
