ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-01-30_15-22-06;TP;1;2;4,916083;4,916069;6,43186;4,111453;1,52
;RE;;2022-01-30_15-22-06;MWD;1;2;7,440351;8,031282;9,200356;0,59;1,17
