ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-17_07-22-05;TP;1;4;5,670706;5,670701;10,05122;4,584918;4,38
;RE;;2022-02-17_07-22-05;MWD;1;2;12,08456;12,48466;14,01897;0,40;1,53
