ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-06_10-32-43;TP;1;1;3,214768;3,214755;3,483416;2,956134;0,27
;RE;;2022-02-06_10-32-43;MWD;1;1;4,489374;4,641006;4,860713;0,15;0,22
;RE;;2022-02-06_10-32-43;TP;2;2;5,921116;5,948821;6,1536;0,03;0,20
;RE;;2022-02-06_10-32-43;MWD;2;4;7,156586;7,26201;7,467999;0,11;0,21
;RE;;2022-02-06_10-32-43;TP;3;4;8,471685;8,558794;8,760547;0,09;0,20
;RE;;2022-02-06_10-32-43;MWD;3;7;9,761858;9,949959;10,15683;0,19;0,21
;RE;;2022-02-06_10-32-43;TP;4;7;11,15807;11,2314;11,44609;0,07;0,21
;RE;;2022-02-06_10-32-43;MWD;4;2;12,44834;12,49854;12,70051;0,05;0,20
;RE;;2022-02-06_10-32-43;TP;5;4;13,70372;13,75145;13,95863;0,05;0,21
;RE;;2022-02-06_10-32-43;MWD;5;7;14,96299;14,98629;15,195;0,02;0,21
;RE;;2022-02-06_10-32-43;TP;6;7;16,19808;16,24919;16,46959;0,05;0,22
;RE;;2022-02-06_10-32-43;MWD;6;4;17,47178;17,58998;17,76235;0,12;0,17
;RE;;2022-02-06_10-32-43;TP;7;2;18,7657;18,89648;19,09245;0,13;0,20
;RE;;2022-02-06_10-32-43;MWD;7;2;20,09565;20,2163;20,43384;0,12;0,22
;RE;;2022-02-06_10-32-43;TP;8;1;21,43616;21,5375;21,75549;0,10;0,22
;RE;;2022-02-06_10-32-43;MWD;8;1;22,75731;22,8401;23,03886;0,08;0,20
;RE;;2022-02-06_10-32-43;TP;9;7;24,04159;24,10318;24,31076;0,06;0,21
;RE;;2022-02-06_10-32-43;MWD;9;1;25,31252;25,33845;25,54661;0,03;0,21
;RE;;2022-02-06_10-32-43;TP;10;1;26,54965;26,62586;26,82929;0,08;0,20
;RE;;2022-02-06_10-32-43;MWD;10;7;27,83282;27,84896;28,03819;0,02;0,19
;RE;;2022-02-06_10-32-43;TP;11;2;29,0412;29,06168;29,25568;0,02;0,19
;RE;;2022-02-06_10-32-43;MWD;11;2;30,2585;30,28516;30,50398;0,03;0,22
;RE;;2022-02-06_10-32-43;TP;12;4;31,51109;31,5326;31,73652;0,02;0,20
;RE;;2022-02-06_10-32-43;MWD;12;4;32,73864;32,91467;33,11258;0,18;0,20
;RE;;2022-02-06_10-32-43;TP;13;1;34,11506;34,20564;34,39013;0,09;0,18
;RE;;2022-02-06_10-32-43;MWD;13;7;35,39359;35,46994;35,62485;0,08;0,15
;RE;;2022-02-06_10-32-43;TP;14;7;36,62625;36,67913;36,8699;0,05;0,19
;RE;;2022-02-06_10-32-43;MWD;14;2;37,87323;37,9318;38,10489;0,06;0,17
;RE;;2022-02-06_10-32-43;TP;15;4;39,10645;39,11638;39,30244;0,01;0,19
;RE;;2022-02-06_10-32-43;MWD;15;1;40,30386;40,35683;40,56704;0,05;0,21
;RE;;2022-02-06_10-32-43;TP;16;2;41,56907;41,60285;41,84124;0,03;0,24
;RE;;2022-02-06_10-32-43;MWD;16;4;42,84292;42,90152;43,11441;0,06;0,21
;RE;;2022-02-06_10-32-43;TP;17;2;44,11703;44,18002;44,38245;0,06;0,20
;RE;;2022-02-06_10-32-43;MWD;17;7;45,38607;45,45097;45,6174;0,06;0,17
;RE;;2022-02-06_10-32-43;TP;18;7;46,62089;46,64007;46,83743;0,02;0,20
;RE;;2022-02-06_10-32-43;MWD;18;1;47,84378;48,03768;48,24131;0,19;0,20
;RE;;2022-02-06_10-32-43;TP;19;1;49,24268;49,43292;49,62944;0,19;0,20
;RE;;2022-02-06_10-32-43;MWD;19;2;50,63078;50,6514;50,83318;0,02;0,18
;RE;;2022-02-06_10-32-43;TP;20;4;51,83604;51,84206;52,02682;0,01;0,18
;RE;;2022-02-06_10-32-43;MWD;20;4;53,02872;53,15782;53,33685;0,13;0,18
