ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-17_07-31-28;TP;1;2;3,533391;3,533386;4,252766;3,457419;0,72
;RE;;2022-02-17_07-31-28;MWD;1;7;6,257715;6,507886;6,788352;0,25;0,28
