1;1;0,3333333
1;2;0,0139198
1;3;0,0027513
1;4;0,0015149
1;5;0,0014544
1;6;0,0014695
1;7;0,0015195
1;8;0,0019438
1;9;0,0017691
1;10;0,0015625
1;11;0,0019178
1;12;0,0016552
1;13;0,0016409
1;14;0,0014935
1;15;0,0017651
1;16;0,0019062
1;17;0,0015066
1;18;0,0017064
1;19;0,0016744
1;20;0,0017197
1;21;0,0014796
1;22;0,0014583
1;23;0,0014309
1;24;0,0015865
1;25;0,0015462
1;26;0,0013902
1;27;0,0014488
1;28;0,0013906
1;29;0,0019657
1;30;0,0014784
1;31;0,0014714
1;32;0,0016297
1;33;0,0018729
1;34;0,0014865
1;35;0,0014002
1;36;0,0013995
1;37;0,0014308
1;38;0,0015164
1;39;0,0014425
1;40;0,0016408
1;41;0,0015473
1;42;0,001777
1;43;0,0014539
1;44;0,0016435
1;45;0,0017511
1;46;0,001522
1;47;0,0013887
1;48;0,001463
1;49;0,0013812
1;50;0,0014446
1;51;0,0019972
1;52;0,001501
1;53;0,00142
1;54;0,0014278
1;55;0,0014263
1;56;0,0014077
1;57;0,0014996
1;58;0,0014111
1;59;0,0014573
1;60;0,0013418
1;61;0,0013391
1;62;0,0020397
1;63;0,001605
1;64;0,0014673
1;65;0,0013898
1;66;0,0014572
1;67;0,0019198
1;68;0,001508
1;69;0,0014465
1;70;0,0013938
1;71;0,0015159
1;72;0,0014752
1;73;0,0017115
1;74;0,0015315
1;75;0,0018611
1;76;0,0014434
1;77;0,0014032
1;78;0,0013583
1;79;0,0015656
1;80;0,0014132
1;81;0,0013667
1;82;0,0013728
1;83;0,0015538
1;84;0,0018097
1;85;0,0014335
1;86;0,0014476
1;87;0,0014083
1;88;0,0017063
1;89;0,0014779
1;90;0,0014028
1;91;0,0014161
1;92;0,0014076
1;93;0,0014099
1;94;0,0013902
1;95;0,0015964
1;96;0,0015359
1;97;0,0014864
1;98;0,0015822
1;99;0,0014045
1;100;0,0014682
1;101;0,0039572
1;102;0,0014846
1;103;0,0015019
1;104;0,0015469
1;105;0,0017045
1;106;0,0014854
1;107;0,0014044
1;108;0,0014144
1;109;0,0015236
1;110;0,0016857
1;111;0,0013898
1;112;0,0013678
1;113;0,0013885
1;114;0,0016432
1;115;0,0020022
1;116;0,0015732
1;117;0,0014768
1;118;0,0015115
1;119;0,0013963
1;120;0,001415
1;121;0,0013831
1;122;0,0013413
1;123;0,0016263
1;124;0,001434
1;125;0,0013379
1;126;0,0013879
1;127;0,0017534
1;128;0,0014577
1;129;0,0014092
1;130;0,0014742
1;131;0,0017725
1;132;0,0015572
1;133;0,001429
1;134;0,0014117
1;135;0,0014257
1;136;0,0014791
1;137;0,001447
1;138;0,0017017
1;139;0,0014532
1;140;0,0015183
1;141;0,0014147
1;142;0,0014334
1;143;0,0014396
1;144;0,001448
1;145;0,0013477
1;146;0,0013997
1;147;0,001421
1;148;0,0015563
1;149;0,0018267
1;150;0,0015168
1;151;0,0014441
1;152;0,001609
1;153;0,0017054
1;154;0,0013454
1;155;0,0014379
1;156;0,0013783
1;157;0,0017715
1;158;0,0015518
1;159;0,0014649
1;160;0,0016588
1;161;0,0015156
1;162;0,0013718
1;163;0,0014727
1;164;0,0013706
1;165;0,0013596
1;166;0,0014581
1;167;0,0013899
1;168;0,0014022
1;169;0,0014272
1;170;0,001513
1;171;0,0017088
1;172;0,001565
1;173;0,0014168
1;174;0,0014099
1;175;0,0015669
1;176;0,0015189
1;177;0,0013722
1;178;0,0013604
1;179;0,001383
1;180;0,0013547
1;181;0,0014718
1;182;0,0013682
1;183;0,0018703
1;184;0,0014835
1;185;0,0014198
1;186;0,0013741
1;187;0,0014691
1;188;0,0014571
1;189;0,0014374
1;190;0,0014909
1;191;0,0013808
1;192;0,0014048
1;193;0,0014849
1;194;0,0017002
1;195;0,0015462
1;196;0,0014638
1;197;0,0014126
1;198;0,0014505
1;199;0,0015278
1;200;0,0015344
1;201;0,0013503
1;202;0,0014541
1;203;0,0014221
1;204;0,0014658
1;205;0,0020612
1;206;0,0015821
1;207;0,0014757
1;208;0,0015379
1;209;0,0014474
1;210;0,0014963
1;211;0,0013738
1;212;0,0016367
1;213;0,0014488
1;214;0,0014272
1;215;0,0013781
1;216;0,0023311
1;217;0,0015756
1;218;0,0015576
1;219;0,001404
1;220;0,0014439
1;221;0,0016498
1;222;0,0014852
1;223;0,001371
1;224;0,0013537
1;225;0,0018174
1;226;0,0014845
1;227;0,0037464
1;228;0,0015806
