1;1;0,3333333
1;2;0,0153706
1;3;0,0026006
1;4;0,0015477
1;5;0,001706
1;6;0,0014997
1;7;0,0014702
1;8;0,0020572
1;9;0,0016789
1;10;0,0014741
1;11;0,0015155
1;12;0,0015582
1;13;0,0017424
1;14;0,0014332
1;15;0,0014015
1;16;0,0014624
1;17;0,0014753
1;18;0,0014218
1;19;0,0015829
1;20;0,0014381
1;21;0,0017933
1;22;0,0015234
1;23;0,0015277
1;24;0,0014869
1;25;0,0014653
1;26;0,0014091
1;27;0,0014089
1;28;0,0013862
1;29;0,001435
1;30;0,0018087
1;31;0,001547
1;32;0,0013574
1;33;0,0015333
1;34;0,001493
1;35;0,0013965
1;36;0,0014092
1;37;0,0013199
1;38;0,0014139
1;39;0,0016202
1;40;0,0013341
1;41;0,0013448
1;42;0,001714
1;43;0,0014655
1;44;0,0016651
1;45;0,0014016
1;46;0,0013982
1;47;0,0015833
1;48;0,0019936
1;49;0,0014353
1;50;0,0013593
1;51;0,0014605
1;52;0,0021165
1;53;0,0014662
1;54;0,0014301
1;55;0,0015874
1;56;0,0014194
1;57;0,001417
1;58;0,001438
1;59;0,0016444
1;60;0,0014433
1;61;0,0013429
1;62;0,0013014
1;63;0,0016871
1;64;0,0017098
1;65;0,0014289
1;66;0,0014084
1;67;0,0014402
1;68;0,001318
1;69;0,0014949
1;70;0,0013545
1;71;0,0013861
1;72;0,0014814
1;73;0,0015855
1;74;0,0013617
1;75;0,0017159
1;76;0,0014107
1;77;0,0013049
1;78;0,0014814
1;79;0,0014897
1;80;0,0014087
1;81;0,0013728
1;82;0,0014593
1;83;0,0013375
1;84;0,0014006
1;85;0,0013875
1;86;0,0016422
1;87;0,0018485
1;88;0,0015257
1;89;0,0014556
1;90;0,0013783
1;91;0,0015662
1;92;0,0014709
1;93;0,0014098
1;94;0,0013165
1;95;0,0013851
1;96;0,0016314
1;97;0,0015207
1;98;0,0022437
1;99;0,0014584
1;100;0,0017329
1;101;0,0013979
1;102;0,0013897
1;103;0,001342
1;104;0,0014723
1;105;0,0015378
1;106;0,0013707
1;107;0,0013102
1;108;0,0022657
1;109;0,0015951
1;110;0,0013329
1;111;0,0013835
1;112;0,0013319
1;113;0,0014432
1;114;0,0013723
1;115;0,0013179
1;116;0,0013238
1;117;0,0013561
1;118;0,0015678
1;119;0,001369
1;120;0,0019258
1;121;0,0014529
1;122;0,0014132
1;123;0,0015903
1;124;0,0035558
1;125;0,0015462
1;126;0,0016702
1;127;0,0013398
1;128;0,0013714
1;129;0,0016145
1;130;0,0016228
1;131;0,0015049
1;132;0,0014855
1;133;0,0014349
1;134;0,0013448
1;135;0,0014177
1;136;0,0013585
1;137;0,0013474
1;138;0,0015375
1;139;0,0014586
1;140;0,0014484
1;141;0,0016043
1;142;0,0014723
1;143;0,0014245
1;144;0,0014547
1;145;0,0014858
1;146;0,0014401
1;147;0,0013625
1;148;0,0013566
1;149;0,001356
1;150;0,0013183
1;151;0,0013796
1;152;0,0015239
1;153;0,0015369
1;154;0,0014518
1;155;0,0014097
1;156;0,0013372
1;157;0,0015545
1;158;0,0014773
1;159;0,0013669
1;160;0,0013302
1;161;0,0017598
1;162;0,0013969
1;163;0,00137
1;164;0,0021082
1;165;0,0015628
1;166;0,0016575
1;167;0,0014169
1;168;0,0012909
1;169;0,0013371
1;170;0,0014175
1;171;0,0013327
1;172;0,0014972
1;173;0,0013814
1;174;0,0013259
1;175;0,0015811
1;176;0,0015315
1;177;0,0014038
1;178;0,0014175
1;179;0,0013949
1;180;0,0013786
1;181;0,0013602
