ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-17_07-35-56;TP;1;2;3,538924;3,538918;3,713828;3,484178;0,17
;RE;;2022-02-17_07-35-56;MWD;1;1;5,717317;5,722769;5,906512;0,01;0,18
