ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-17_07-48-15;TP;1;4;3,456699;6,781592;10,0256;3,32;3,24
;RE;;2022-02-17_07-48-15;MWD;1;4;12,02929;15,03372;18,74683;3,00;3,71
