ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-01-30_15-38-17;TP;1;2;5,949384;5,949374;7,274354;4,485287;1,32
;RE;;2022-01-30_15-38-17;MWD;1;1;8,282657;8,979649;10,20434;0,70;1,22
