ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-24_16-14-36;TP;1;8;7,278296;7,954935;10,81822;0,68;2,86
;RE;;2022-02-24_16-14-36;MWD;1;4;16,82166;17,80211;18,75601;0,98;0,95
