ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-01-30_15-30-30;TP;1;1;5,789468;5,789456;6,907593;4,284422;1,12
;RE;;2022-01-30_15-30-30;MWD;1;4;7,915542;8,818139;9,932981;0,90;1,11
