ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
;RE;;2022-02-17_07-28-05;TP;1;7;5,935965;5,93596;7,018213;4,584004;1,08
;RE;;2022-02-17_07-28-05;MWD;1;4;9,050307;9,517189;10,43382;0,47;0,92
;RE;;2022-02-17_07-28-05;TP;2;1;12,46703;13,66717;14,2504;1,20;0,58
