ID;Bedingung;Block;BlockStart;TaskType;Trial;Intervall;TrialStart;Press 1;Press 2;TimeToStart;Estimation
1;RE;1;2022-01-27_09-51-33;TP;1;1;20,77138;20,77137;22,70256;3,329761;1,93
1;RE;1;2022-01-27_09-51-33;MWD;1;4;24,70546;30,11849;33,7186;5,41;3,60
1;RE;1;2022-01-27_09-51-33;TP;2;2;35,72019;38,44593;40,27099;2,73;1,83
1;RE;1;2022-01-27_09-51-33;MWD;2;7;42,27259;47,33442;52,4548;5,06;5,12
1;RE;1;2022-01-27_09-51-33;TP;3;4;54,45573;58,61419;61,56624;4,16;2,95
1;RE;1;2022-01-27_09-51-33;MWD;3;2;63,56768;67,83901;69,49386;4,27;1,65
1;RE;1;2022-01-27_09-51-33;TP;4;7;71,49473;75,89455;80,8866;4,40;4,99
1;RE;1;2022-01-27_09-51-33;MWD;4;1;82,88842;87,83006;88,68686;4,94;0,86
1;RE;1;2022-01-27_09-51-33;TP;5;2;90,68861;98,15848;98,83827;7,47;0,68
1;RE;1;2022-01-27_09-51-33;MWD;5;1;100,8397;104,5665;104,862;3,73;0,30
1;RE;1;2022-01-27_09-51-33;TP;6;4;106,8641;109,4783;109,7021;2,61;0,22
1;RE;1;2022-01-27_09-51-33;MWD;6;2;111,7032;114,3587;114,5986;2,66;0,24
1;RE;1;2022-01-27_09-51-33;TP;7;1;116,5996;119,4463;119,6869;2,85;0,24
1;RE;1;2022-01-27_09-51-33;MWD;7;7;121,6886;124,782;124,966;3,09;0,18
1;RE;1;2022-01-27_09-51-33;TP;8;7;126,9672;129,6063;129,846;2,64;0,24
1;RE;1;2022-01-27_09-51-33;MWD;8;4;131,8474;132,9662;133,1978;1,12;0,23
1;RE;1;2022-01-27_09-51-33;TP;9;7;135,1993;137,5265;137,7104;2,33;0,18
1;RE;1;2022-01-27_09-51-33;MWD;9;4;139,7119;144,5029;144,7261;4,79;0,22
1;RE;1;2022-01-27_09-51-33;TP;10;1;146,729;149,1827;149,3828;2,45;0,20
1;RE;1;2022-01-27_09-51-33;MWD;10;7;151,3841;155,8141;156,1257;4,43;0,31
1;RE;1;2022-01-27_09-51-33;TP;11;4;158,127;160,8465;161,0541;2,72;0,21
1;RE;1;2022-01-27_09-51-33;MWD;11;1;163,0551;166,6943;166,9026;3,64;0,21
1;RE;1;2022-01-27_09-51-33;TP;12;2;168,9045;174,846;175,0702;5,94;0,22
1;RE;1;2022-01-27_09-51-33;MWD;12;2;177,0733;180,1181;180,3422;3,04;0,22
1;RE;1;2022-01-27_09-51-33;TP;13;1;182,3431;184,7184;184,8865;2,38;0,17
1;RE;1;2022-01-27_09-51-33;MWD;13;7;186,8874;190,6058;190,8065;3,72;0,20
1;RE;1;2022-01-27_09-51-33;TP;14;7;192,8074;196,0701;196,2465;3,26;0,18
1;RE;1;2022-01-27_09-51-33;MWD;14;1;198,2472;201,3263;201,51;3,08;0,18
1;RE;1;2022-01-27_09-51-33;TP;15;4;203,5115;207,4867;207,6708;3,98;0,18
1;RE;1;2022-01-27_09-51-33;MWD;15;4;209,6723;212,942;213,1187;3,27;0,18
1;RE;1;2022-01-27_09-51-33;TP;16;2;215,12;218,1344;218,2942;3,01;0,16
1;RE;1;2022-01-27_09-51-33;MWD;16;2;220,2958;224,3098;224,6383;4,01;0,33
1;RE;1;2022-01-27_09-51-33;TP;17;4;226,6395;229,3905;229,566;2,75;0,18
1;RE;1;2022-01-27_09-51-33;MWD;17;4;231,5667;237,6457;237,8938;6,08;0,25
1;RE;1;2022-01-27_09-51-33;TP;18;1;239,8951;241,9818;242,1499;2,09;0,17
1;RE;1;2022-01-27_09-51-33;MWD;18;1;244,1516;246,3497;246,5345;2,20;0,18
1;RE;1;2022-01-27_09-51-33;TP;19;2;248,5354;250,6622;250,8303;2,13;0,17
1;RE;1;2022-01-27_09-51-33;MWD;19;7;252,8321;255,5027;255,6939;2,67;0,19
1;RE;1;2022-01-27_09-51-33;TP;20;7;257,6953;260,2302;260,4144;2,53;0,18
1;RE;1;2022-01-27_09-51-33;MWD;20;2;262,4154;265,2936;265,5587;2,88;0,27
